rebalance_date,quarter_key,code,active_quarter_key,effective_data_flag,rebalance_stock_pool_flag,liquidity_top_80_flag,market_cap_top_80_flag,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,income__operating_revenue,income__interest_income,income__interest_expense,income__commission_income,income__commission_expense,income__investment_income,income__operating_profit,income__total_profit,income__income_tax_expense,income__net_profit,income__np_parent_company_owners,income__minority_profit,cash_flow__cash_and_equivalents_at_end,cash_flow__cash_equivalent_increase,cash_flow__cash_equivalents_at_beginning,cash_flow__invest_cash_paid,cash_flow__net_invest_cash_flow,cash_flow__net_operate_cash_flow,cash_flow__staff_behalf_paid,cash_flow__subtotal_invest_cash_inflow,cash_flow__subtotal_invest_cash_outflow,cash_flow__subtotal_operate_cash_inflow,cash_flow__subtotal_operate_cash_outflow,cash_flow__net_finance_cash_flow,cash_flow__interest_and_commission_cashin,cash_flow__invest_withdrawal_cash,cash_flow__subtotal_finance_cash_outflow,cash_flow__fix_intan_other_asset_acqui_cash,cash_flow__net_loan_and_advance_increase,cash_flow__tax_payments,cash_flow__invest_proceeds,cash_flow__exchange_rate_change_effect,indicator__eps,indicator__adjusted_profit,indicator__operating_profit,indicator__value_change_profit,indicator__roe,indicator__inc_return,indicator__roa,indicator__net_profit_margin,indicator__expense_to_total_revenue,indicator__operation_profit_to_total_revenue,indicator__net_profit_to_total_revenue,indicator__ocf_to_revenue,indicator__inc_total_revenue_annual,indicator__inc_revenue_annual,indicator__inc_operation_profit_annual,indicator__inc_net_profit_annual,indicator__inc_net_profit_to_shareholders_annual,balance__cash_equivalents,balance__deferred_tax_assets,balance__lend_capital,balance__paidin_capital,balance__retained_profit,balance__total_assets,balance__total_liability,balance__total_owner_equities,balance__capital_reserve_fund,balance__equities_parent_company_owners,balance__ordinary_risk_reserve_fund,balance__surplus_reserve_fund,balance__taxs_payable,balance__salaries_payable,bank_indicator__Nonperforming_loan_rate,bank_indicator__Nonperforming_loan_rate__source_year,bank_indicator__capital_adequacy_ratio,bank_indicator__capital_adequacy_ratio__source_year,bank_indicator__core_level_capital_adequacy_ratio,bank_indicator__core_level_capital_adequacy_ratio__source_year,bank_indicator__cost_to_income_ratio,bank_indicator__cost_to_income_ratio__source_year,bank_indicator__deposit_loan_ratio,bank_indicator__deposit_loan_ratio__source_year,bank_indicator__net_interest_margin,bank_indicator__net_interest_margin__source_year,bank_indicator__non_interest_income_ratio,bank_indicator__non_interest_income_ratio__source_year,bank_indicator__non_performing_loan_provision_coverage,bank_indicator__non_performing_loan_provision_coverage__source_year,bank_indicator__total_deposit,bank_indicator__total_deposit__source_year,bank_indicator__total_loan,bank_indicator__total_loan__source_year,bank_indicator__weighted_risky_asset,bank_indicator__weighted_risky_asset__source_year,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2021-08-31,2021q2,002142.XSHE,2021q2,1,1,1,1,1264372573.852500,42937383.000000,1940.5893,1914.8272,0.0000071960,2022-08-31,-0.0001757974,2023-10-31,11793000000.0,16180000000.0,8629000000.0,1985000000.0,403000000.0,2928000000.0,4748000000.0,4750000000.0,-70000000.0,4820000000.0,4784000000.0,36000000.0,5332000000.0,5332000000.0,0.0,389051000000.0,-53122000000.0,-1526000000.0,1992000000.0,336489000000.0,389611000000.0,51833000000.0,53359000000.0,60133000000.0,15084000000.0,331787000000.0,98760000000.0,560000000.0,59336000000.0,1405000000.0,4725000000.0,-153000000.0,0.7963,4777000000.0,4748000000.0,2594000000.0,3.8,3.79,0.27,40.87,59.74,40.26,40.87,-12.94,-10.83,-10.83,-7.25,1.71,1.03,119199000000.0,7997000000.0,3588000000.0,6008000000.0,54360000000.0,1833721000000.0,1704306000000.0,129415000000.0,26403000000.0,128862000000.0,16686000000.0,8632000000.0,3625000000.0,1459000000.0,0.79,2020,14.84,2020,9.52,2020,37.96,2020,71.85,2020,2.3,2020,32.23,2020,505.59,2020,933164000000.0,2020,687715000000.0,2020,1084870000000.0,2020,28.2373683517,0.1689137624,0.2482828797
2021-08-31,2021q2,002807.XSHE,2021q2,1,0,0,0,33679448.176000,12369627.000000,82.5362,82.4385,0.0009103768,2022-08-31,0.0001993325,2023-10-31,801647000.0,1410752000.0,733240000.0,47742000.0,10703000.0,214343000.0,220707000.0,211299000.0,-38155000.0,249454000.0,242475000.0,6979000.0,888868000.0,1246629000.0,-357761000.0,5318424000.0,6484115000.0,-4845383000.0,111577000.0,11863209000.0,5379094000.0,3780758000.0,8626141000.0,-392103000.0,1755619000.0,11691030000.0,392103000.0,60670000.0,6449550000.0,76912000.0,172160000.0,0.0,0.1116,250181000.0,-224226000.0,81877000.0,1.97,2.04,0.17,31.12,117.36,27.53,31.12,-604.43,-1.61,-1.61,22.21,11.81,6.27,11703078000.0,1381507000.0,529288000.0,2172006000.0,2872664000.0,146354649000.0,133986108000.0,12368541000.0,924661000.0,12237684000.0,2046195000.0,3734869000.0,68954000.0,222261000.0,1.79,2020,14.48,2020,13.34,2020,31.47,2020,77.84,2020,2.19,2020,23.6368,2020,224.27,2020,105759036000.0,2020,80367453000.0,2020,90817239500.0,2020,25.7092986159,0.1391847035,0.2673782850
2021-08-31,2021q2,002839.XSHE,2021q2,1,0,1,0,192525546.013000,49967660.950000,103.2344,82.2217,0.0002775183,2022-08-31,-0.0000586041,2023-10-31,1151977470.73,1730639676.31,835294375.06,65154260.85,54494081.27000001,229381512.48999998,248065910.33999997,246947539.24999994,-21345437.810000002,268292977.06,262310521.64999998,5982455.41,-942974355.1200004,-942974355.12,0.0,150585729433.12,-2170684220.3399997,-4423977977.5199995,182269821.07999998,148458990572.8,150629674793.13998,2113122738.710001,6537100716.230001,5657330848.85,1419895206.2399998,148098464701.19,3172265432.7599998,43945360.02,5723706672.91,93357420.35000002,343983476.17,-5643006.109999999,0.1451,249654818.89,248065910.34,223415186.2,2.08,1.98,0.18,23.29,78.47,21.53,23.29,-384.03,7.38,7.38,-33.24,-21.75,-21.47,10650467351.31,1267743659.01,63583125.45,1807957814.0,1988593620.11,155927877760.06,142204035934.86,13723841825.2,865369865.46,13593190552.38,2190553348.94,4040988195.2,55817959.36,433020956.35,1.17,2020,13.75,2020,10.35,2020,31.27,2020,79.18,2020,2.74,2020,14.1519,2020,307.83,2020,109794021600.02,2020,84855628516.34,2020,101695677600.0,2020,25.7726594152,0.1582234251,0.1991197904
2021-08-31,2021q2,002936.XSHE,2021q2,1,0,0,1,35209246.971500,12476142.550000,256.9831,75.2319,-0.0007901311,2022-08-31,-0.0005447261,2023-10-31,3753843000.0,6466155000.0,3435191000.0,409748000.0,28784000.0,447610000.0,1730837000.0,1730706000.0,355723000.0,1374983000.0,1328615000.0,46368000.0,2891357000.0,2891357000.0,0.0,46177337000.0,5235275000.0,-2876126000.0,391239000.0,51548977000.0,46313702000.0,21472321000.0,24348447000.0,599708000.0,4767023000.0,49750900000.0,35299155000.0,136365000.0,15616939000.0,1073985000.0,1796263000.0,-67500000.0,0.1768,1322749000.0,1390585000.0,327209000.0,2.86,2.84,0.24,36.63,53.89,46.11,36.63,-76.62,17.54,17.54,20.66,18.02,18.07,33234465000.0,4049197000.0,3884939000.0,7514125000.0,14109367000.0,571969580000.0,523029301000.0,48940279000.0,8203903000.0,47380529000.0,7078451000.0,2976573000.0,1012636000.0,489036000.0,2.08,2020,12.86,2020,8.92,2020,22.4,2020,82.63,2020,2.4,2020,23.054,2020,160.44,2020,316512735000.0,2020,237959190000.0,2020,409505750000.0,2020,27.0723516451,0.1042235917,0.1192404690
2021-08-31,2021q2,002958.XSHE,2021q2,1,0,0,1,61651188.650500,17424763.700000,217.2237,105.3945,-0.0008798364,2022-08-31,-0.0006087721,2023-10-31,2843067000.0,4200784000.0,2125047000.0,173489000.0,50327000.0,635528000.0,764877000.0,764649000.0,4601000.0,760048000.0,751364000.0,8684000.0,795646000.0,795646000.0,0.0,29276114000.0,-1797867000.0,8913633000.0,348905000.0,27488839000.0,29286706000.0,11109321000.0,2195688000.0,-6305779000.0,3679761000.0,25810396000.0,30109221000.0,10592000.0,1718369000.0,497478000.0,1667456000.0,-14341000.0,0.1352,740381000.0,124688000.0,620417000.0,2.33,2.29,0.18,26.73,73.1,26.9,26.73,313.52,6.87,6.87,-25.06,-17.43,-17.7,31462596000.0,3057790000.0,10388021000.0,5555593000.0,8227689000.0,430787852000.0,397127711000.0,33660141000.0,3818123000.0,32784301000.0,5563137000.0,3552792000.0,650383000.0,1391361000.0,1.44,2020,12.32,2020,9.73,2020,28.79,2020,87.061,2020,2.52,2020,15.526,2020,278.73,2020,250693543000.0,2020,218256342000.0,2020,277949525000.0,2020,26.7888815831,0.1227213428,0.2235360616
2021-08-31,2021q2,002966.XSHE,2021q2,1,1,1,1,121503854.782500,23911002.450000,227.0,110.6514,0.0004052341,2022-08-31,0.0002555848,2023-10-31,2653468189.0,4304390392.0,2414417200.0,251014555.0,31217192.0,375108361.0,999010559.0,997079337.0,108954243.0,888125094.0,850635178.0,37489916.0,-8368024889.0,-8368024889.0,0.0,96121280886.0,139200497.0,-24076487791.0,366590285.0,96314088475.0,96174887978.0,-6297993979.0,17778493812.0,15585697698.0,3791655457.0,95032853478.0,55610338561.0,53607092.0,8862337720.0,828142947.0,1281234997.0,-16435293.0,0.2552,823196053.0,999010559.0,493106107.0,2.75,2.67,0.2,33.47,62.35,37.65,33.47,-907.36,-7.14,-7.14,-10.74,-6.79,-4.38,28687479699.0,2537281958.0,14316448323.0,3333333334.0,9262180542.0,439522309088.0,406829337031.0,32692972057.0,10829059592.0,31130076841.0,4579362300.0,2504432336.0,524293939.0,682628719.0,1.38,2020,14.21,2020,11.26,2020,29.74,2020,77.18,2020,2.22,2020,27.3883,2020,291.74,2020,250109032099.0,2020,188450733000.0,2020,268540970000.0,2020,26.8089543129,0.1381551460,0.1413653130
2021-08-31,2021q2,600000.XSHG,2021q2,1,1,1,1,313624615.609500,40323861.700000,2656.3705,2656.3705,-0.0007027554,2022-08-31,-0.0003384885,2023-10-31,47843000000.0,75270000000.0,41280000000.0,9914000000.0,2772000000.0,3558000000.0,12463000000.0,12415000000.0,1068000000.0,11347000000.0,11141000000.0,206000000.0,35980000000.0,35980000000.0,0.0,270234000000.0,52056000000.0,-83157000000.0,5847000000.0,324691000000.0,272635000000.0,169099000000.0,252256000000.0,68606000000.0,68931000000.0,305357000000.0,269856000000.0,2401000000.0,68977000000.0,12398000000.0,21585000000.0,-1525000000.0,0.3796,11101000000.0,12463000000.0,6017000000.0,1.7,1.7,0.14,23.72,73.95,26.05,23.72,-173.81,-3.39,-3.39,-44.1,-39.83,-40.41,585152000000.0,47629000000.0,219798000000.0,29352000000.0,174690000000.0,8123120000000.0,7462659000000.0,660461000000.0,81761000000.0,652583000000.0,90865000000.0,159292000000.0,19711000000.0,13220000000.0,1.73,2020,14.64,2020,9.51,2020,23.78,2020,109.9836,2020,2.02,2020,29.43,2020,152.77,2020,4122407000000.0,2020,4533973000000.0,2020,5458504000000.0,2020,29.7257354328,0.1222122359,0.0743682461
2021-08-31,2021q2,600016.XSHG,2021q2,1,1,1,1,231102161.480500,73815522.000000,1738.162,1407.8463,-0.0002242938,2022-08-31,0.0001097984,2023-10-31,44703000000.0,69895000000.0,38031000000.0,7186000000.0,1422000000.0,3534000000.0,12238000000.0,12054000000.0,-67000000.0,12121000000.0,11809000000.0,312000000.0,172604000000.0,175394000000.0,-2790000000.0,279133000000.0,108345000000.0,226793000000.0,6201000000.0,389476000000.0,281131000000.0,379933000000.0,153140000000.0,-158364000000.0,68591000000.0,368488000000.0,283506000000.0,2001000000.0,33060000000.0,16919000000.0,18760000000.0,-1380000000.0,0.2697,11803000000.0,6069000000.0,5473000000.0,2.11,2.11,0.17,27.11,72.62,27.38,27.11,507.33,3.79,3.79,-27.62,-17.07,-19.92,501042000000.0,50502000000.0,235054000000.0,43782000000.0,240402000000.0,7069708000000.0,6482413000000.0,587295000000.0,57419000000.0,575436000000.0,86717000000.0,48479000000.0,13250000000.0,9533000000.0,1.82,2020,13.04,2020,8.51,2020,26.19,2020,102.2764,2020,2.14,2020,26.89,2020,139.38,2020,3768151000000.0,2020,3853931000000.0,2020,5425856000000.0,2020,29.5868402937,0.1387155224,0.0790550970
2021-08-31,2021q2,600036.XSHG,2021q2,1,1,1,1,3124197554.634000,77838883.150000,12347.6364,10099.9312,-0.0011505692,2022-08-31,-0.0005926205,2023-10-31,83998000000.0,80256000000.0,30439000000.0,26931000000.0,1879000000.0,5786000000.0,36242000000.0,36230000000.0,6831000000.0,29399000000.0,29135000000.0,264000000.0,47044000000.0,47044000000.0,0.0,376139000000.0,2811000000.0,38710000000.0,11606000000.0,391721000000.0,388910000000.0,220876000000.0,182166000000.0,7063000000.0,96916000000.0,373223000000.0,70074000000.0,12771000000.0,81213000000.0,22611000000.0,18312000000.0,-1540000000.0,1.1552,29055000000.0,36242000000.0,7260000000.0,3.86,3.85,0.34,35.0,56.85,43.15,35.0,46.08,-0.89,-0.89,-9.4,-8.84,-9.0,693736000000.0,79866000000.0,253003000000.0,25220000000.0,398825000000.0,8885886000000.0,8124318000000.0,761568000000.0,67523000000.0,754875000000.0,98452000000.0,71158000000.0,22160000000.0,20195000000.0,1.07,2020,16.54,2020,12.29,2020,33.3,2020,89.3537,2020,2.49,2020,36.3,2020,437.68,2020,5628336000000.0,2020,5029128000000.0,2020,4964542000000.0,2020,29.8154852912,0.1381699564,0.0688825924
2021-08-31,2021q2,600908.XSHG,2021q2,1,0,1,0,102284456.065500,20972272.000000,105.5567,98.4865,0.0003322255,2022-08-31,-0.0000131837,2023-10-31,1090307000.0,1940994000.0,1073303000.0,92952000.0,12070000.0,125731000.0,489631000.0,486865000.0,47895000.0,438970000.0,420291000.0,18679000.0,434953000.0,434953000.0,0.0,23993973000.0,603401000.0,-984522000.0,132178000.0,24621213000.0,24017812000.0,6820819000.0,7805341000.0,820666000.0,2052989000.0,24519831000.0,1959099000.0,23839000.0,4972323000.0,211572000.0,101382000.0,-4592000.0,0.2258,421620000.0,348074000.0,139344000.0,2.82,2.83,0.23,40.26,55.09,44.91,40.26,-90.3,-0.76,-0.76,18.72,19.43,15.87,14590716000.0,1183565000.0,375064000.0,1861671000.0,1940254000.0,197491298000.0,182008958000.0,15482340000.0,1085240000.0,15367682000.0,2314862000.0,5614999000.0,224906000.0,37655000.0,1.1,2020,15.21,2020,9.03,2020,27.15,2020,70.54,2020,2.07,2020,15.8781,2020,355.88,2020,145292749000.0,2020,99693249000.0,2020,127848159000.0,2020,26.0089603596,0.1212300756,0.1153170621
2021-08-31,2021q2,600919.XSHG,2021q2,1,1,1,1,662531936.016000,131470842.400000,949.6869,943.9153,0.0008683093,2022-08-31,0.0004681989,2023-10-31,15397903000.0,26232046000.0,14782929000.0,1490703000.0,140637000.0,2457574000.0,6750268000.0,6753376000.0,1638750000.0,5114626000.0,4973160000.0,141466000.0,-48610145000.0,-48610145000.0,0.0,-78980928000.0,-3128150000.0,-33465067000.0,1499030000.0,-81683820000.0,-78555670000.0,57204788000.0,90669855000.0,-11675535000.0,24494103000.0,-87530619000.0,56313101000.0,425258000.0,63600692000.0,6923843000.0,5596268000.0,-341393000.0,0.3367,4900335000.0,4161678000.0,2485611000.0,2.72,2.68,0.2,33.22,56.16,43.84,33.22,-217.34,0.38,0.38,2.42,-5.18,-4.83,203297163000.0,14958820000.0,48231845000.0,14769624000.0,40962296000.0,2553294748000.0,2365326728000.0,187968020000.0,27699426000.0,183316758000.0,32524292000.0,22786262000.0,4031927000.0,7425544000.0,1.32,2020,14.47,2020,9.25,2020,23.46,2020,88.71,2020,2.14,2020,28.9079,2020,256.4,2020,1329869837000.0,2020,1206549030000.0,2020,1513599663000.0,2020,28.5684056991,0.0973528668,0.1596044604
2021-08-31,2021q2,600928.XSHG,2021q2,1,0,0,1,30763332.221500,8059643.000000,194.2222,50.5013,-0.0006900639,2022-08-31,-0.0001799573,2023-10-31,1661687000.0,3499092000.0,1965050000.0,119446000.0,14072000.0,169887000.0,752488000.0,752008000.0,41285000.0,710723000.0,709653000.0,1070000.0,-990418000.0,-990418000.0,0.0,19301009000.0,-7824475000.0,-1789552000.0,195229000.0,11483934000.0,19308409000.0,7665569000.0,9455121000.0,8623609000.0,3626034000.0,11324924000.0,15060522000.0,7400000.0,2728778000.0,563486000.0,165742000.0,,0.1597,710121000.0,752488000.0,21253000.0,2.71,2.71,0.22,42.77,54.72,45.28,42.77,-107.69,-12.25,-12.25,-10.77,0.37,0.2,26411756000.0,2148137000.0,1119387000.0,4444444000.0,11704573000.0,321312787000.0,295154765000.0,26158022000.0,3690747000.0,26098145000.0,3932842000.0,2322766000.0,354818000.0,536205000.0,1.18,2020,14.5,2020,12.37,2020,25.33,2020,79.98,2020,2.16,2020,13.0367,2020,269.39,2020,211729542000.0,2020,171971798000.0,2020,206626255000.0,2020,26.4956809000,0.1174884319,0.1022376657
2021-08-31,2021q2,601009.XSHG,2021q2,1,1,1,1,446937645.686500,63703534.300000,938.6582,795.6311,0.0007263129,2022-08-31,-0.0000923985,2023-10-31,10039887000.0,15787402000.0,9131616000.0,1698374000.0,100826000.0,1829491000.0,5378123000.0,5377716000.0,991952000.0,4385764000.0,4354517000.0,31247000.0,-7149089000.0,-7149089000.0,0.0,339583118000.0,-23197658000.0,6383219000.0,1501545000.0,316521516000.0,339719174000.0,52071482000.0,45688263000.0,9748262000.0,18438539000.0,315621513000.0,84147777000.0,136056000.0,27338671000.0,2488523000.0,899167000.0,-82912000.0,0.4351,4351518000.0,5378123000.0,1739520000.0,3.88,3.88,0.27,43.68,46.43,53.57,43.68,63.58,-1.55,-1.55,7.75,6.2,6.23,120243978000.0,6320150000.0,9668477000.0,10007017000.0,44060624000.0,1663978119000.0,1549160533000.0,114817586000.0,23287344000.0,113611516000.0,15475674000.0,8625780000.0,2032013000.0,4193235000.0,0.91,2020,14.75,2020,9.97,2020,28.46,2020,71.33,2020,2.25,2020,31.25,2020,391.76,2020,959172635000.0,2020,674586703000.0,2020,971966725000.0,2020,28.1402323086,0.1495579582,0.1822222700
2021-08-31,2021q2,601077.XSHG,2021q2,1,1,1,1,128550854.800500,44903742.450000,441.7873,228.5167,-0.0001234412,2022-08-31,0.0004393032,2023-10-31,7685446000.0,12898436000.0,6321659000.0,704411000.0,28541000.0,174330000.0,2966175000.0,2965009000.0,448067000.0,2516942000.0,2484901000.0,32041000.0,2057663000.0,2057663000.0,0.0,80243420000.0,-17404636000.0,-6858831000.0,1310579000.0,62883130000.0,80287766000.0,23616752000.0,30475583000.0,26314378000.0,9375467000.0,58558170000.0,71290531000.0,44346000.0,24433669000.0,2409554000.0,4356308000.0,6752000.0,0.2188,2442700000.0,2650274000.0,306374000.0,2.57,2.53,0.21,32.75,61.41,38.59,32.75,-89.24,2.65,2.65,-26.74,-23.75,-23.5,85030240000.0,8464465000.0,103955705000.0,11357000000.0,37537540000.0,1223779311000.0,1125741097000.0,98038214000.0,20338389000.0,96550101000.0,15824313000.0,12069842000.0,1550917000.0,4455126000.0,1.31,2020,14.28,2020,11.96,2020,27.09,2020,70.05,2020,2.25,2020,13.9689,2020,314.95,2020,724999800000.0,2020,507885900000.0,2020,783924200000.0,2020,27.8329649823,0.1705273838,0.0226831338
2021-08-31,2021q2,601128.XSHG,2021q2,1,0,1,0,218537992.712000,55807619.250000,171.0294,162.5108,0.0011510614,2022-08-31,0.0005330968,2023-10-31,1897087000.0,2812671000.0,1177828000.0,149751000.0,38595000.0,99660000.0,576733000.0,572508000.0,63915000.0,508593000.0,466569000.0,42024000.0,-938172000.0,-938172000.0,0.0,10087354000.0,3429609000.0,-5641465000.0,431561000.0,13575098000.0,10145489000.0,6291197000.0,11932662000.0,1316042000.0,3275791000.0,13466846000.0,6993958000.0,58135000.0,11813169000.0,186391000.0,81195000.0,-42358000.0,0.1702,468826000.0,576733000.0,129032000.0,2.52,2.53,0.22,26.81,69.6,30.4,26.81,-297.38,6.41,6.41,-18.37,-13.31,-12.66,16956135000.0,1464374000.0,964868000.0,2740856000.0,3280836000.0,231451574000.0,211795174000.0,19656400000.0,3242751000.0,18429858000.0,4141277000.0,4619273000.0,328776000.0,261459000.0,0.96,2020,13.53,2020,11.08,2020,42.77,2020,82.95,2020,3.18,2020,9.3536,2020,485.33,2020,162484729000.0,2020,131722075000.0,2020,163839589000.0,2020,26.1676365050,0.2274861406,0.0525331732
2021-08-31,2021q2,601166.XSHG,2021q2,1,1,1,1,1866468155.169000,135944514.950000,3843.2253,3628.8214,-0.0000900422,2022-08-31,-0.0001108442,2023-10-31,53292000000.0,76415000000.0,41382000000.0,11915000000.0,1207000000.0,1302000000.0,18438000000.0,18468000000.0,1907000000.0,16561000000.0,16259000000.0,302000000.0,46451000000.0,46451000000.0,0.0,1022947000000.0,107972000000.0,78977000000.0,6295000000.0,1132820000000.0,1024848000000.0,204161000000.0,125184000000.0,-139180000000.0,79235000000.0,1115997000000.0,252044000000.0,1901000000.0,39637000000.0,14759000000.0,23695000000.0,-1318000000.0,0.7827,16178000000.0,18438000000.0,7342000000.0,2.54,2.53,0.21,31.08,65.4,34.6,31.08,148.2,-4.26,-4.26,-33.9,-31.22,-31.84,529206000000.0,50784000000.0,330232000000.0,20774000000.0,356932000000.0,8109183000000.0,7461653000000.0,647530000000.0,74914000000.0,637956000000.0,87839000000.0,10684000000.0,11422000000.0,19171000000.0,1.25,2020,13.47,2020,9.33,2020,24.16,2020,97.0969,2020,2.36,2020,29.3506,2020,218.83,2020,4084242000000.0,2020,3965674000000.0,2020,5663756000000.0,2020,29.7240182392,0.1181227952,0.0244314344
2021-08-31,2021q2,601169.XSHG,2021q2,1,1,1,1,229509795.183500,67594610.650000,917.6055,917.6055,0.0000640466,2022-08-31,0.0003777456,2023-10-31,16107000000.0,28474000000.0,15898000000.0,1246000000.0,124000000.0,2266000000.0,6329000000.0,6269000000.0,517000000.0,5752000000.0,5685000000.0,67000000.0,-18072000000.0,-18072000000.0,0.0,54453000000.0,15530000000.0,-26644000000.0,1569000000.0,70693000000.0,55163000000.0,48112000000.0,74756000000.0,-6784000000.0,23831000000.0,62016000000.0,110277000000.0,710000000.0,25710000000.0,5017000000.0,8707000000.0,-174000000.0,0.2689,5732000000.0,6329000000.0,2381000000.0,2.52,2.54,0.19,35.71,60.71,39.29,35.71,-165.42,-6.71,-6.71,-21.19,-17.03,-17.58,204188000000.0,25592000000.0,130078000000.0,21143000000.0,88014000000.0,3059046000000.0,2832018000000.0,227028000000.0,43885000000.0,225074000000.0,33016000000.0,19888000000.0,2364000000.0,3946000000.0,1.57,2020,11.49,2020,9.42,2020,22.07,2020,94.6606,2020,1.93,2020,19.7421,2020,215.95,2020,1656149000000.0,2020,1567721000000.0,2020,2103887000000.0,2020,28.7491242186,0.0974110635,0.1406841746
2021-08-31,2021q2,601187.XSHG,2021q2,1,0,0,1,77630336.257000,11294103.000000,220.3672,22.0367,-0.0013671627,2022-08-31,-0.0006196889,2023-10-31,1259278120.9499998,2791891890.08,1692732264.3200002,165110151.54000002,72817473.25,115164597.31,578800070.1700001,579569016.4000001,35284922.39,544284094.01,532298657.42999995,11984436.58,-6510757431.559999,-6510757037.26,-394.29999923706055,409585754276.4,-668915557.0700002,-506516653.7799988,166198831.16999996,408977314067.81006,409646228624.88,23343666403.29,23850183057.07,-5193382517.780001,2447673514.7700005,408264996171.76,44977984195.89,60474348.47999999,11381872107.439999,536180604.83000004,711703014.2,-141943308.63,0.2017,541786000.0,511322129.34,54185082.69,2.48,2.53,0.18,43.22,54.04,45.96,43.22,-40.22,8.89,8.89,0.24,0.36,-1.1,46186882320.91,1521324619.55,6180699343.37,2639127888.0,5348904904.77,307419309917.97,285434595760.74,21984714157.23,6785874486.75,21504902618.73,3114692457.68,1067854822.56,261108087.5,317222163.77,0.98,2020,14.49,2020,11.34,2020,28.64,2020,90.6578,2020,1.65,2020,16.9858,2020,368.03,2020,155450878057.81,2020,140928421000.0,2020,162822146000.0,2020,26.4514784830,0.1319794479,0.0914528692
2021-08-31,2021q2,601229.XSHG,2021q2,1,1,1,1,120800961.341500,22629307.100000,1024.2907,988.0479,-0.0006079675,2022-08-31,-0.0000826910,2023-10-31,13882984000.0,22775254000.0,13018765000.0,2452007000.0,118853000.0,1916010000.0,7402685000.0,7413796000.0,679642000.0,6734154000.0,6724391000.0,9763000.0,8434921000.0,8434921000.0,0.0,223462140000.0,-37780212000.0,49539707000.0,1102495000.0,185796484000.0,223576696000.0,97685414000.0,48145707000.0,-3082263000.0,20083084000.0,177712800000.0,250885300000.0,114556000.0,38561861000.0,2003869000.0,8116840000.0,-242311000.0,0.4733,6700999000.0,7402685000.0,1757247000.0,3.44,3.43,0.26,48.51,46.68,53.32,48.51,356.84,0.44,0.44,20.89,21.05,21.08,183164418000.0,17530823000.0,185995142000.0,14206529000.0,54382787000.0,2628363420000.0,2431555944000.0,196807476000.0,22052934000.0,196261792000.0,34609793000.0,48407423000.0,3257180000.0,4573219000.0,1.22,2020,12.86,2020,9.34,2020,18.93,2020,83.21,2020,1.82,2020,28.28,2020,321.38,2020,1315724867000.0,2020,1101536302000.0,2020,1780854796000.0,2020,28.5973824947,0.0794134028,0.1380113958
2021-08-31,2021q2,601328.XSHG,2021q2,1,1,1,1,279659621.856500,83300075.550000,3282.4125,1734.8882,0.0004569577,2022-08-31,0.0007616613,2023-10-31,65551000000.0,93581000000.0,53648000000.0,13527000000.0,1095000000.0,5621000000.0,21634000000.0,21622000000.0,1061000000.0,20561000000.0,20073000000.0,488000000.0,18452000000.0,18452000000.0,0.0,349937000000.0,-30096000000.0,-30377000000.0,6439000000.0,324087000000.0,354183000000.0,286090000000.0,316467000000.0,81539000000.0,86445000000.0,298248000000.0,7947000000.0,4246000000.0,200594000000.0,9329000000.0,25512000000.0,-2614000000.0,0.2703,19822000000.0,9517000000.0,4884000000.0,2.21,2.19,0.18,31.37,67.0,33.0,31.37,-46.34,-4.09,-4.09,-13.02,-7.85,-8.53,990246000000.0,29119000000.0,399499000000.0,74263000000.0,217357000000.0,11413960000000.0,10478045000000.0,935915000000.0,111428000000.0,923608000000.0,129878000000.0,219461000000.0,8625000000.0,6640000000.0,1.67,2020,15.25,2020,10.87,2020,26.81,2020,88.5142,2020,1.57,2020,37.7189,2020,143.87,2020,6607330000000.0,2020,5848424000000.0,2020,6695462000000.0,2020,30.0658582836,0.0982288600,0.0857500267
2021-08-31,2021q2,601398.XSHG,2021q2,1,1,1,1,719450549.962500,202480320.450000,16465.9691,12456.0842,0.0000123040,2022-08-31,0.0003023213,2023-10-31,233602000000.0,285021000000.0,115329000000.0,38336000000.0,3557000000.0,10387000000.0,99406000000.0,99650000000.0,21438000000.0,78212000000.0,77743000000.0,469000000.0,-413893000000.0,-413893000000.0,0.0,843705000000.0,-178334000000.0,-235123000000.0,28616000000.0,673174000000.0,851508000000.0,818361000000.0,1053484000000.0,8827000000.0,272950000000.0,597762000000.0,252178000000.0,5063000000.0,561984000000.0,87155000000.0,75190000000.0,-9263000000.0,0.2181,77386000000.0,99406000000.0,14906000000.0,2.59,2.58,0.23,33.48,57.45,42.55,33.48,-100.65,-0.25,-0.25,-8.12,-9.37,-9.32,4091912000000.0,74926000000.0,578833000000.0,356407000000.0,1578442000000.0,35136284000000.0,32089477000000.0,3046807000000.0,148534000000.0,3029890000000.0,339894000000.0,323151000000.0,77463000000.0,27415000000.0,1.58,2020,16.88,2020,13.18,2020,22.3,2020,72.8,2020,2.15,2020,26.7,2020,180.68,2020,25134726000000.0,2020,18624308000000.0,2020,20124139000000.0,2020,31.1902554447,0.1224989512,0.0444645166
