rebalance_date,quarter_key,code,active_quarter_key,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2021-09-01,2021q2,601328.XSHG,2021q2,291611392.457500,86736734.650000,3319.5439,1754.5136,0.0014140886,2021-11-01,0.0003117275,2022-11-01,30.0658582836,0.0982288600,0.0857500267
2021-09-01,2021q2,601398.XSHG,2021q2,732618940.016000,206138902.550000,16679.8128,12617.8515,0.0002595463,2021-11-01,-0.0002550001,2022-11-01,31.1902554447,0.1224989512,0.0444645166
2021-09-01,2021q2,601577.XSHG,2021q2,122517169.870500,17732190.450000,353.0924,87.3902,-0.0023907636,2021-11-01,-0.0007509434,2022-11-01,27.3555570889,0.1392142843,0.1179220687
2021-09-01,2021q2,601658.XSHG,2021q2,639632283.263000,156058160.950000,4942.5423,603.1837,0.0015527341,2021-11-01,-0.0008119603,2022-11-01,30.1338537149,0.1592445501,0.0400507949
2021-09-01,2021q2,601818.XSHG,2021q2,251948126.815500,97176993.450000,1853.2947,1418.4141,0.0000424302,2021-11-01,-0.0005772299,2022-11-01,29.3841776545,0.1207656401,0.0538503664
2021-09-01,2021q2,601838.XSHG,2021q2,334663674.934000,36714443.600000,451.8926,450.3237,0.0010153276,2021-11-01,0.0006958696,2022-11-01,27.3247448608,0.0865430125,0.1490596159
2021-09-01,2021q2,601916.XSHG,2021q2,98059587.952500,34415183.850000,759.2925,250.2801,-0.0008103180,2021-11-01,-0.0007412663,2022-11-01,28.3985319859,0.1251065809,0.1239438803
2021-09-01,2021q2,601939.XSHG,2021q2,478477449.663000,104117155.700000,14875.6532,570.8226,0.0001648135,2021-11-01,-0.0001814505,2022-11-01,31.0266425810,0.1272365109,0.0302088495
2021-09-01,2021q2,601988.XSHG,2021q2,280739415.225500,118791384.650000,9008.2664,6449.4248,0.0002509434,2021-11-01,0.0002390412,2022-11-01,30.9012486595,0.1513163788,0.0530065526
2021-09-01,2021q2,601997.XSHG,2021q2,105248152.982000,20260215.550000,246.4278,210.4323,-0.0006164214,2021-11-01,-0.0006555120,2022-11-01,27.1148761545,0.1336129655,0.0797844017
2021-11-01,2021q3,000001.XSHE,2021q3,1799150756.581000,116820573.100000,3762.8075,3762.7758,-0.0011910412,2022-05-05,-0.0007470196,2023-05-04,29.2106334345,0.0939308398,0.0800752764
2021-11-01,2021q3,002142.XSHE,2021q3,960491264.793000,30226787.500000,2379.1744,2347.5899,0.0001923034,2022-05-05,-0.0004674467,2023-05-04,28.2769068632,0.1578035933,0.2519662313
2021-11-01,2021q3,600000.XSHG,2021q3,297942722.439000,38816046.850000,2559.5088,2559.5088,-0.0005045894,2022-05-05,-0.0001021864,2023-05-04,29.7184783212,0.1276480409,0.0969882261
2021-11-01,2021q3,600015.XSHG,2021q3,96741730.992000,22166868.800000,867.8394,723.1995,-0.0002095678,2022-05-05,0.0004319207,2023-05-04,28.8977616557,0.1550041017,0.0493027071
2021-11-01,2021q3,600016.XSHG,2021q3,255764400.746500,83404572.950000,1716.2708,1390.1152,-0.0003803002,2022-05-05,0.0002784644,2023-05-04,29.5791587822,0.1431404573,0.0760382641
2021-11-01,2021q3,600036.XSHG,2021q3,2949213997.637000,70139701.150000,13648.9804,11164.3847,-0.0021152974,2022-05-05,-0.0008414147,2023-05-04,29.8190300258,0.0994906909,0.0602097724
2021-11-01,2021q3,601166.XSHG,2021q3,1804469324.618500,126167328.200000,3940.864,3721.013,0.0012224417,2022-05-05,0.0000665348,2023-05-04,29.7707407488,0.1128839033,0.1245734408
2021-11-01,2021q3,601288.XSHG,2021q3,572864819.713500,253736423.000000,10359.4978,8858.8223,0.0004175853,2022-05-05,0.0007828764,2023-05-04,30.9979259384,0.1602754237,0.0556144068
2021-11-01,2021q3,601398.XSHG,2021q3,620980999.470000,171362892.150000,16858.016,12752.6577,0.0002083511,2022-05-05,0.0003714732,2023-05-04,31.1976783018,0.1234343021,0.0349160868
2021-11-01,2021q3,601658.XSHG,2021q3,761912866.424000,183012652.700000,5191.979,633.6247,0.0002520574,2022-05-05,0.0003684858,2023-05-04,30.1342310670,0.1384548665,0.0554984202
2021-11-01,2021q3,601939.XSHG,2021q3,391215337.937000,83070777.100000,14975.6576,574.6601,0.0002723003,2022-05-05,0.0004888067,2023-05-04,31.0367266871,0.1245812768,0.0336852931
2021-11-01,2021q3,601988.XSHG,2021q3,326228576.262500,135832312.500000,9037.7052,6470.5013,0.0005299504,2022-05-05,0.0009376756,2023-05-04,30.8979218599,0.1348719021,0.0418522922
2022-05-05,2022q1,002966.XSHE,2021q2,213017971.700000,38958314.050000,248.6706,121.2167,0.0003955563,2022-09-01,0.0004375043,2023-09-01,26.8089543129,0.1381551460,0.1413653130
2022-05-05,2022q1,601009.XSHG,2021q2,674523265.250000,75565340.150000,1162.7908,985.7605,-0.0001581841,2022-09-01,-0.0006691643,2023-09-01,28.1402323086,0.1495579582,0.1822222700
2022-05-05,2022q1,601128.XSHG,2021q2,364340742.000000,70870804.100000,219.2685,210.6874,0.0004546390,2022-09-01,0.0000427896,2023-09-01,26.1676365050,0.2274861406,0.0525331732
2022-05-05,2022q1,601169.XSHG,2021q2,362743689.150000,100280964.100000,955.6629,955.6629,-0.0000561445,2022-09-01,0.0005068220,2023-09-01,28.7491242186,0.0974110635,0.1406841746
2022-05-05,2022q1,601229.XSHG,2021q2,244728960.550000,50009324.750000,920.5908,894.9973,-0.0001102413,2022-09-01,0.0002611071,2023-09-01,28.5973824947,0.0794134028,0.1380113958
2022-05-05,2022q1,601838.XSHG,2021q2,450394579.850000,34621383.800000,627.0868,625.2939,-0.0006186959,2022-09-01,-0.0001646960,2023-09-01,27.3247448608,0.0865430125,0.1490596159
2022-05-05,2022q1,000001.XSHE,2022q1,1923178393.600000,151073065.100000,2972.9867,2972.926,-0.0017145390,2022-09-01,-0.0005811352,2023-09-01,29.2637748888,0.1971779168,0.0839266778
2022-05-05,2022q1,002142.XSHE,2022q1,1009529131.450000,30141701.950000,2399.0845,2369.9663,-0.0018242758,2022-09-01,-0.0004520054,2023-09-01,28.4281642816,0.3876695276,0.2352748477
2022-05-05,2022q1,600000.XSHG,2022q1,248191466.000000,36426654.350000,2345.2385,2345.2385,-0.0002957304,2022-09-01,-0.0000025090,2023-09-01,29.7619959607,0.2503899844,0.1237550498
2022-05-05,2022q1,600015.XSHG,2022q1,178082911.450000,41334079.800000,827.8327,689.8605,0.0005717814,2022-09-01,0.0006347719,2023-09-01,28.9724972269,0.1610416667,0.0646666667
2022-05-05,2022q1,600016.XSHG,2022q1,261323769.350000,88722476.450000,1611.193,1305.0061,0.0006446459,2022-09-01,0.0005588709,2023-09-01,29.5992095368,0.2589397827,0.0873232516
2022-05-05,2022q1,600036.XSHG,2022q1,4462115888.900000,133012306.150000,9901.3114,8098.9236,-0.0004570337,2022-09-01,-0.0000261287,2023-09-01,29.8733655321,0.1844765735,0.0847157300
2022-05-05,2022q1,600919.XSHG,2021q2,953553850.950000,171629229.600000,1076.7063,1070.1627,0.0014985843,2022-09-01,0.0005834150,2023-09-01,28.5684056991,0.0973528668,0.1596044604
2022-05-05,2022q1,600926.XSHG,2017q4,418458233.650000,33419594.800000,918.5981,783.8656,-0.0001315097,2022-09-01,-0.0005143277,2023-09-01,27.4487060327,0.1555911174,0.1402610484
2022-05-05,2022q1,601077.XSHG,2021q2,240480203.950000,81559852.400000,444.0587,229.6916,0.0000230387,2022-09-01,0.0004228203,2023-09-01,27.8329649823,0.1705273838,0.0226831338
2022-05-05,2022q1,601166.XSHG,2022q1,2278426439.950000,142824894.800000,4237.9349,4237.9349,-0.0011346825,2022-09-01,-0.0002336635,2023-09-01,29.8083207252,0.1760180462,0.1136474589
2022-05-05,2022q1,601288.XSHG,2022q1,1175845606.200000,500832039.350000,10779.4774,9217.9638,0.0000229551,2022-09-01,0.0008421882,2023-09-01,31.0613986521,0.1911298428,0.0076426688
2022-05-05,2022q1,601328.XSHG,2021q2,676616153.150000,171578580.750000,3705.7101,1958.6181,0.0001157405,2022-09-01,0.0008607128,2023-09-01,30.0658582836,0.0982288600,0.0857500267
2022-05-05,2022q1,601398.XSHG,2022q1,1322498289.200000,358304847.950000,16929.2972,12806.5801,-0.0002468894,2022-09-01,0.0003176532,2023-09-01,31.2499196660,0.1492261502,0.0358804972
2022-05-05,2022q1,601658.XSHG,2022q1,1030740293.400000,232391471.600000,5173.5022,631.3698,-0.0017295247,2022-09-01,0.0001147075,2023-09-01,30.2168340008,0.1828695550,0.0709169896
2022-05-05,2022q1,601665.XSHG,2022q1,764422647.850000,155369889.850000,243.2423,24.3242,-0.0013846143,2022-09-01,-0.0004264857,2023-09-01,26.8394453428,0.1551621897,0.0975370490
2022-05-05,2022q1,601818.XSHG,2021q2,405438057.450000,158518980.450000,1712.8119,1310.896,-0.0001311838,2022-09-01,0.0003455405,2023-09-01,29.3841776545,0.1207656401,0.0538503664
2022-05-05,2022q1,601939.XSHG,2022q1,608243704.250000,125584761.400000,15150.6652,581.3757,-0.0003444358,2022-09-01,0.0004243940,2023-09-01,31.0971398205,0.1317271670,0.0079533221
2022-05-05,2022q1,601963.XSHG,2022q1,151877256.100000,21522964.300000,269.2742,53.5803,-0.0001126142,2022-09-01,0.0005219340,2023-09-01,27.1896444934,0.2303947307,0.2113688579
2022-05-05,2022q1,601988.XSHG,2022q1,672113812.100000,261903258.950000,9508.7257,6807.7261,0.0003479489,2022-09-01,0.0009326416,2023-09-01,30.9437164829,0.1987797763,0.0382949143
2022-05-05,2022q1,601997.XSHG,2021q2,153119056.250000,31328922.400000,224.1249,218.247,-0.0000998887,2022-09-01,0.0000691002,2023-09-01,27.1148761545,0.1336129655,0.0797844017
2022-05-05,2022q1,601998.XSHG,2021q2,285810263.150000,73456596.750000,2304.8311,1603.8812,0.0005943606,2022-09-01,0.0010108431,2023-09-01,29.6872361229,0.1507135139,0.0831625619
2022-09-01,2022q2,000001.XSHE,2022q2,1276081597.850000,125866376.900000,2447.0863,2447.0395,-0.0042420765,2022-11-01,-0.0004063203,2023-11-01,29.2619809611,0.0868056313,0.0849285169
2022-09-01,2022q2,002142.XSHE,2022q2,984774167.950000,37444455.400000,1970.5115,1946.4374,-0.0046763179,2022-11-01,-0.0003389341,2023-11-01,28.4373666162,0.1666548873,0.2510424765
2022-09-01,2022q2,002966.XSHE,2021q2,136316111.750000,25739187.300000,239.0707,230.9481,0.0019179241,2022-11-01,0.0001338335,2023-11-01,26.8089543129,0.1381551460,0.1413653130
2022-09-01,2022q2,600000.XSHG,2022q2,138053422.900000,21449730.500000,2122.1621,2122.1621,-0.0018295569,2022-11-01,0.0000250030,2023-11-01,29.7717880926,0.1222811562,0.0518276387
2022-09-01,2022q2,600015.XSHG,2022q2,83901254.900000,19888005.750000,793.9808,661.6506,-0.0016523367,2022-11-01,0.0006285315,2023-11-01,28.9774396494,0.1489857680,0.0496891870
2022-09-01,2022q2,600016.XSHG,2022q2,128872175.900000,43100000.550000,1580.5453,1280.1826,-0.0020914490,2022-11-01,0.0003746848,2023-11-01,29.6217106757,0.1484892852,0.0812192200
2022-09-01,2022q2,600036.XSHG,2022q2,1983731693.250000,70286043.000000,8700.8467,7116.9858,-0.0052063239,2022-11-01,-0.0000734955,2023-11-01,29.9057205941,0.1523059437,0.0535585125
2022-09-01,2022q2,600919.XSHG,2021q2,483303736.450000,85998026.200000,1070.7996,1064.8835,-0.0014819382,2022-11-01,0.0000454246,2023-11-01,28.5684056991,0.0973528668,0.1596044604
2022-09-01,2022q2,600926.XSHG,2017q4,312133547.700000,26822116.800000,838.5409,715.5507,-0.0037455864,2022-11-01,-0.0008043053,2023-11-01,27.4487060327,0.1555911174,0.1402610484
2022-09-01,2022q2,601009.XSHG,2021q2,257454441.300000,30562701.650000,1088.2854,927.2655,-0.0006032658,2022-11-01,-0.0008140339,2023-11-01,28.1402323086,0.1495579582,0.1822222700
2022-09-01,2022q2,601077.XSHG,2021q2,90877039.600000,32248076.250000,408.852,211.4807,-0.0005578321,2022-11-01,0.0008749248,2023-11-01,27.8329649823,0.1705273838,0.0226831338
2022-09-01,2022q2,601128.XSHG,2021q2,184219917.000000,36720671.800000,214.3349,205.947,-0.0020392518,2022-11-01,0.0000509138,2023-11-01,26.1676365050,0.2274861406,0.0525331732
2022-09-01,2022q2,601166.XSHG,2022q2,1107511839.550000,80462909.000000,3554.4726,3554.4726,-0.0026609129,2022-11-01,-0.0001022385,2023-11-01,29.8265494777,0.1246944198,0.1629406554
2022-09-01,2022q2,601169.XSHG,2021q2,126211056.200000,36427546.900000,875.3195,875.3195,-0.0005553089,2022-11-01,0.0006048604,2023-11-01,28.7491242186,0.0974110635,0.1406841746
2022-09-01,2022q2,601229.XSHG,2021q2,85063627.050000,18517830.750000,841.034,817.6523,-0.0011915783,2022-11-01,0.0003777573,2023-11-01,28.5973824947,0.0794134028,0.1380113958
2022-09-01,2022q2,601288.XSHG,2022q2,557695959.400000,239296795.750000,9904.5199,8469.7524,-0.0009510581,2022-11-01,0.0011693107,2023-11-01,31.1099946385,0.1606481762,0.0354930013
2022-09-01,2022q2,601328.XSHG,2021q2,203060096.850000,53525022.050000,3393.8066,1793.7645,-0.0006520419,2022-11-01,0.0010779499,2023-11-01,30.0658582836,0.0982288600,0.0857500267
2022-09-01,2022q2,601398.XSHG,2022q2,552426191.150000,154759308.450000,15539.3128,11755.0925,-0.0017426771,2022-11-01,0.0006184760,2023-11-01,31.2880067257,0.1255198631,0.0534518067
2022-09-01,2022q2,601658.XSHG,2022q2,450193062.350000,119743658.000000,4148.0401,506.2233,-0.0033014331,2022-11-01,0.0004686295,2023-11-01,30.2282455980,0.1538661925,0.0595643950
2022-09-01,2022q2,601665.XSHG,2022q2,67479577.450000,18296703.850000,197.892,89.745,-0.0013510235,2022-11-01,0.0000187130,2023-11-01,26.8807848991,0.1058508272,0.0875709014
2022-09-01,2022q2,601818.XSHG,2021q2,129587582.050000,55214417.550000,1556.1196,1190.972,-0.0011758098,2022-11-01,0.0003954030,2023-11-01,29.3841776545,0.1207656401,0.0538503664
2022-09-01,2022q2,601825.XSHG,2021q4,91681302.600000,19363526.800000,539.1244,258.3566,-0.0011454855,2022-11-01,0.0004375553,2023-11-01,27.7780403654,0.2154298852,0.0759801276
2022-09-01,2022q2,601838.XSHG,2021q2,322378530.100000,25872754.800000,558.0928,556.4972,-0.0033561339,2022-11-01,-0.0004434446,2023-11-01,27.3247448608,0.0865430125,0.1490596159
2022-09-01,2022q2,601916.XSHG,2021q2,61503037.300000,24017752.600000,684.852,225.7428,-0.0032845515,2022-11-01,-0.0003339815,2023-11-01,28.3985319859,0.1251065809,0.1239438803
2022-09-01,2022q2,601939.XSHG,2022q2,202902852.900000,44520082.650000,13725.6027,526.6918,-0.0009732574,2022-11-01,0.0007810357,2023-11-01,31.1481948058,0.1302100717,0.0281142633
2022-09-01,2022q2,601988.XSHG,2022q2,243846114.350000,95635507.700000,8978.8276,6428.3482,-0.0001982344,2022-11-01,0.0012068408,2023-11-01,30.9651080675,0.1305608140,0.0334437608
2022-09-01,2022q2,601998.XSHG,2021q2,77803097.200000,21803719.600000,2226.5354,1549.397,-0.0007519939,2022-11-01,0.0009681804,2023-11-01,29.6872361229,0.1507135139,0.0831625619
2022-11-01,2022q3,000001.XSHE,2022q3,1022558980.550000,111152148.150000,2070.6115,2070.5719,0.0016860968,2023-05-04,0.0002635530,2024-05-06,29.2787433417,0.0927491728,0.0659343036
2022-11-01,2022q3,002142.XSHE,2022q3,1025829765.300000,40697950.150000,1642.9734,1622.9009,0.0009458884,2023-05-04,-0.0000351727,2024-05-06,28.4707244968,0.1671001300,0.1205461638
2022-11-01,2022q3,600000.XSHG,2022q3,169059504.650000,27156593.200000,1978.3365,1978.3365,0.0011572029,2023-05-04,0.0006002333,2024-05-06,29.7622657783,0.1425082156,0.0959454658
2022-11-01,2022q3,600015.XSHG,2022q3,100267503.700000,24416335.350000,770.2825,620.618,0.0018056880,2023-05-04,0.0011248274,2024-05-06,28.9770214681,0.1497694912,0.0688670393
2022-11-01,2022q3,600016.XSHG,2022q3,168877783.200000,60575438.300000,1466.711,1187.9811,0.0014839604,2023-05-04,0.0006398193,2024-05-06,29.5958821291,0.2018780708,0.1091664971
2022-11-01,2022q3,600036.XSHG,2022q3,2492637393.050000,99137320.650000,7109.4745,5815.2994,0.0017069889,2023-05-04,0.0008359550,2024-05-06,29.9038798256,0.1021669660,0.0400503837
2022-11-01,2022q3,600919.XSHG,2021q2,539785787.850000,91273523.100000,1023.5368,1017.8818,0.0010711917,2023-05-04,0.0006835509,2024-05-06,28.5684056991,0.0973528668,0.1596044604
2022-11-01,2022q3,600926.XSHG,2017q4,301890945.000000,26169714.100000,731.2032,624.739,0.0004846304,2023-05-04,0.0003378395,2024-05-06,27.4487060327,0.1555911174,0.1402610484
2022-11-01,2022q3,601077.XSHG,2021q2,111117836.900000,38987326.100000,399.7664,207.3377,0.0013190583,2023-05-04,0.0010427056,2024-05-06,27.8329649823,0.1705273838,0.0226831338
2022-11-01,2022q3,601166.XSHG,2022q3,935768157.000000,73781276.700000,3203.3884,3203.3884,0.0008027536,2023-05-04,0.0005299772,2024-05-06,29.8380956891,0.1354339012,0.1715605171
2022-11-01,2022q3,601169.XSHG,2021q2,150596910.350000,43704082.800000,858.4052,858.4052,0.0015089492,2023-05-04,0.0011089446,2024-05-06,28.7491242186,0.0974110635,0.1406841746
2022-11-01,2022q3,601229.XSHG,2021q2,105212295.200000,22963763.800000,804.0971,781.7422,0.0010594156,2023-05-04,0.0009154728,2024-05-06,28.5973824947,0.0794134028,0.1380113958
2022-11-01,2022q3,601288.XSHG,2022q3,952843691.750000,407365305.250000,9554.5368,8170.4679,0.0023117940,2023-05-04,0.0015315850,2024-05-06,31.1522642159,0.1708393453,-0.0026490216
2022-11-01,2022q3,601328.XSHG,2021q2,303898485.450000,80282699.650000,3326.9702,1758.4387,0.0023380952,2023-05-04,0.0013836339,2024-05-06,30.0658582836,0.0982288600,0.0857500267
2022-11-01,2022q3,601398.XSHG,2022q3,1038384692.700000,291999706.550000,14541.3753,11000.1783,0.0016672491,2023-05-04,0.0009941057,2024-05-06,31.3086035230,0.1403655152,0.0526766672
2022-11-01,2022q3,601577.XSHG,2021q2,71134685.400000,12634910.200000,265.0204,136.2553,0.0020852168,2023-05-04,0.0008109306,2024-05-06,27.3555570889,0.1392142843,0.1179220687
2022-11-01,2022q3,601658.XSHG,2022q3,528697436.050000,151748015.350000,3630.6899,443.0863,0.0031757100,2023-05-04,0.0008131597,2024-05-06,30.2354175662,0.1542350545,0.0677488918
2022-11-01,2022q3,601818.XSHG,2021q2,164398582.550000,71149081.400000,1485.8781,1137.2129,0.0015808561,2023-05-04,0.0006140367,2024-05-06,29.3841776545,0.1207656401,0.0538503664
2022-11-01,2022q3,601939.XSHG,2022q3,282493883.450000,61772394.050000,13225.5807,507.5045,0.0018492351,2023-05-04,0.0010516030,2024-05-06,31.1661575779,0.1379973171,0.0296604289
2022-11-01,2022q3,601988.XSHG,2022q3,361529103.600000,140494856.900000,8890.5113,6365.1185,0.0023063584,2023-05-04,0.0013605827,2024-05-06,30.9858005625,0.1405696022,0.0329572216
2022-11-01,2022q3,601998.XSHG,2021q2,112380035.300000,29975664.450000,2172.7071,1511.939,0.0039130477,2023-05-04,0.0015631966,2024-05-06,29.6872361229,0.1507135139,0.0831625619
2023-05-04,2023q1,002966.XSHE,2021q2,205372181.400000,34146887.200000,277.9384,268.4887,-0.0006431464,2023-09-01,0.0002170475,2024-09-02,26.8089543129,0.1381551460,0.1413653130
2023-05-04,2023q1,600919.XSHG,2021q2,761310376.550000,127187679.500000,1144.6502,1138.326,-0.0000637946,2023-09-01,0.0005303366,2024-09-02,28.5684056991,0.0973528668,0.1596044604
2023-05-04,2023q1,601009.XSHG,2021q2,201061420.450000,27263509.050000,976.4483,869.6717,-0.0011829685,2023-09-01,0.0006624669,2024-09-02,28.1402323086,0.1495579582,0.1822222700
2023-05-04,2023q1,601128.XSHG,2021q2,209462720.600000,41542176.000000,216.5285,208.8252,-0.0004097031,2023-09-01,0.0000334959,2024-09-02,26.1676365050,0.2274861406,0.0525331732
2023-05-04,2023q1,601838.XSHG,2021q2,294608512.600000,25341561.750000,513.6637,512.5479,0.0010006072,2023-09-01,0.0004747720,2024-09-02,27.3247448608,0.0865430125,0.1490596159
2023-05-04,2023q1,601916.XSHG,2021q2,230084330.900000,97875155.250000,676.3446,531.5274,-0.0010501185,2023-09-01,-0.0000668965,2024-09-02,28.3985319859,0.1251065809,0.1239438803
2023-05-04,2023q1,000001.XSHE,2023q1,1256205787.100000,121885215.300000,2470.3734,2470.3261,-0.0011994264,2023-09-01,-0.0003810898,2024-09-02,29.3277181580,0.2050201783,0.0732404985
2023-05-04,2023q1,001227.XSHE,2023q1,96104853.900000,36550903.800000,176.5666,85.8123,0.0005467745,2023-09-01,-0.0006512721,2024-09-02,26.8594551886,0.2617451579,0.1915943650
2023-05-04,2023q1,002142.XSHE,2023q1,1196026026.250000,47885002.350000,1843.7225,1821.3449,0.0004378932,2023-09-01,-0.0007026188,2024-09-02,28.5575769806,0.4140639159,0.2288406935
2023-05-04,2023q1,600000.XSHG,2023q1,267809224.950000,40173806.400000,2254.247,2254.247,-0.0006331436,2023-09-01,0.0005414436,2024-09-02,29.8128432377,0.2702843237,0.1930780590
2023-05-04,2023q1,600015.XSHG,2023q1,228260809.750000,49099781.900000,956.4872,770.6435,0.0000038596,2023-09-01,0.0006287821,2024-09-02,29.0245683612,0.1598390795,0.0734524376
2023-05-04,2023q1,600016.XSHG,2023q1,235869934.850000,80662316.200000,1746.9185,1414.9387,-0.0002643432,2023-09-01,-0.0001326979,2024-09-02,29.6595780955,0.2817556359,0.1117123977
2023-05-04,2023q1,600036.XSHG,2023q1,2228107975.650000,78176882.900000,8607.5333,7040.6587,-0.0001091352,2023-09-01,0.0001760994,2024-09-02,29.9832295497,0.1908513174,0.0724987864
2023-05-04,2023q1,600926.XSHG,2017q4,263286329.100000,25575242.100000,754.9251,682.6772,-0.0009836532,2023-09-01,0.0002853074,2024-09-02,27.4487060327,0.1555911174,0.1402610484
2023-05-04,2023q1,601077.XSHG,2021q2,224764563.650000,75368421.150000,465.637,362.2123,-0.0000013563,2023-09-01,0.0011952826,2024-09-02,27.8329649823,0.1705273838,0.0226831338
2023-05-04,2023q1,601166.XSHG,2023q1,1169361067.550000,86397124.250000,3481.7666,3481.7666,0.0000486019,2023-09-01,0.0003714932,2024-09-02,29.9161577664,0.1931961740,0.1341635084
2023-05-04,2023q1,601169.XSHG,2021q2,333877066.150000,86113589.500000,1025.4347,1025.4347,0.0001469179,2023-09-01,0.0007710007,2024-09-02,28.7491242186,0.0974110635,0.1406841746
2023-05-04,2023q1,601229.XSHG,2021q2,214402405.750000,44155839.800000,909.2265,886.2473,0.0001819899,2023-09-01,0.0008030788,2024-09-02,28.5973824947,0.0794134028,0.1380113958
2023-05-04,2023q1,601288.XSHG,2023q1,1362986424.150000,503848020.100000,12529.3926,10714.3865,0.0002582414,2023-09-01,0.0012348456,2024-09-02,31.2368326891,0.2252957330,0.0243293198
2023-05-04,2023q1,601328.XSHG,2021q2,595196900.100000,132842028.800000,4396.3534,2323.6511,-0.0001459515,2023-09-01,0.0009136647,2024-09-02,30.0658582836,0.0982288600,0.0857500267
2023-05-04,2023q1,601398.XSHG,2023q1,1267968191.200000,331552694.250000,17642.1097,13345.8045,-0.0001993571,2023-09-01,0.0009545423,2024-09-02,31.3694974326,0.1697525440,0.0383091091
2023-05-04,2023q1,601577.XSHG,2021q2,122184665.350000,17802299.950000,337.0062,173.2654,0.0002932926,2023-09-01,-0.0001527135,2024-09-02,27.3555570889,0.1392142843,0.1179220687
2023-05-04,2023q1,601658.XSHG,2023q1,1098628912.750000,257795274.000000,5691.8458,647.1541,-0.0010425014,2023-09-01,-0.0001553438,2024-09-02,30.3186968263,0.1940496580,0.0602747184
2023-05-04,2023q1,601818.XSHG,2021q2,380093267.250000,147211761.500000,1961.6403,1540.7063,-0.0005725470,2023-09-01,0.0001187727,2024-09-02,29.3841776545,0.1207656401,0.0538503664
2023-05-04,2023q1,601939.XSHG,2023q1,657518759.400000,126915299.250000,16375.719,628.3846,-0.0004244509,2023-09-01,0.0007828105,2024-09-02,31.2403687964,0.1568457957,0.0117637969
2023-05-04,2023q1,601988.XSHG,2023q1,795149694.850000,266281532.700000,11598.879,8304.1613,-0.0002561474,2023-09-01,0.0009966045,2024-09-02,31.0449929886,0.2160204568,0.0205472430
2023-05-04,2023q1,601997.XSHG,2021q2,158908788.600000,35315702.500000,213.8876,208.788,-0.0001918321,2023-09-01,-0.0000974437,2024-09-02,27.1148761545,0.1336129655,0.0797844017
2023-05-04,2023q1,601998.XSHG,2021q2,277117596.900000,56561777.650000,3396.0781,2363.256,-0.0018407159,2023-09-01,0.0001639006,2024-09-02,29.6872361229,0.1507135139,0.0831625619
2023-09-01,2023q2,000001.XSHE,2023q2,1093303083.550000,112197555.800000,2196.7499,2196.7079,-0.0026952598,2023-11-01,0.0004069541,2024-11-01,29.3358644764,0.1007997794,0.0915609487
2023-09-01,2023q2,001227.XSHE,2023q2,354923295.550000,126574221.550000,174.2883,84.7043,-0.0019759069,2023-11-01,-0.0005157820,2024-11-01,26.8577568894,0.1074115133,0.1409826274
2023-09-01,2023q2,002142.XSHE,2023q2,808158824.400000,31775792.350000,1827.2136,1805.1251,-0.0040312308,2023-11-01,-0.0001414566,2024-11-01,28.5866325560,0.1640690142,0.1493810532
2023-09-01,2023q2,002936.XSHE,2023q2,156403569.500000,69518768.350000,195.48,143.9018,-0.0012739596,2023-11-01,-0.0000879117,2024-11-01,27.1479069532,0.1136699232,0.1050387933
2023-09-01,2023q2,002966.XSHE,2021q2,150627747.000000,24266558.650000,249.3381,242.3427,-0.0030458244,2023-11-01,0.0006122390,2024-11-01,26.8089543129,0.1381551460,0.1413653130
2023-09-01,2023q2,600000.XSHG,2023q2,248933099.800000,36979174.800000,2057.5875,2057.5875,-0.0009745051,2023-11-01,0.0014109406,2024-11-01,29.8207195539,0.1434033974,0.1036824176
2023-09-01,2023q2,600015.XSHG,2023q2,162472270.100000,32459227.300000,886.4615,714.2236,-0.0000201968,2023-11-01,0.0011539791,2024-11-01,29.0416543686,0.1327624873,0.0798369011
2023-09-01,2023q2,600016.XSHG,2023q2,380551319.050000,109935086.250000,1672.4884,1354.6531,-0.0010780990,2023-11-01,0.0002004842,2024-11-01,29.6646086225,0.1765518035,0.1400218604
2023-09-01,2023q2,600036.XSHG,2023q2,2011104916.800000,70301260.050000,8138.4442,6656.9604,-0.0026154762,2023-11-01,0.0007719052,2024-11-01,30.0049809349,0.1594552742,0.0664055383
2023-09-01,2023q2,600919.XSHG,2021q2,780214474.200000,126744994.150000,1136.2999,1130.4817,-0.0011442205,2023-11-01,0.0011531394,2024-11-01,28.5684056991,0.0973528668,0.1596044604
2023-09-01,2023q2,600926.XSHG,2017q4,238900355.100000,23327865.950000,676.6454,611.8891,-0.0027469536,2023-11-01,0.0008396352,2024-11-01,27.4487060327,0.1555911174,0.1402610484
2023-09-01,2023q2,601009.XSHG,2021q2,144543044.850000,20210560.100000,822.3268,732.4037,-0.0007113699,2023-11-01,0.0012054808,2024-11-01,28.1402323086,0.1495579582,0.1822222700
2023-09-01,2023q2,601077.XSHG,2021q2,189110424.250000,57413255.750000,430.4303,334.8256,0.0022243644,2023-11-01,0.0017372717,2024-11-01,27.8329649823,0.1705273838,0.0226831338
