trade_seq,code,display_name,listed_start,listed_days,listed_trading_days,open,close,high,low,volume,money,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,daily_return_close,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,mom_6_1,liq_money_1m,liq_turnover_1m,price_history_1m_ready,price_history_3m_ready,price_history_6m_ready,price_history_12m_ready,price_history_12_1_ready,liquidity_1m_ready,momentum_core_ready_v1,mom_3_1,price_history_3_1_ready,price_history_6_1_ready,price_history_12_1_ready_v2,momentum_monthly_ready_v2,rev_5d,rev_10d,rev_20d,close_to_ma20,intramonth_drawdown_20d,avg_money_20d,avg_turnover_20d,avg_mcap_20d,volatility_20d,down_day_ratio_20d,abnormal_volume_ratio,price_history_5d_ready,price_history_10d_ready,price_history_20d_ready,excess_rev_5d,excess_rev_10d,mean_reversion_ready_v1,month_key,rebalance_date,next_rebalance_date,next_rebalance_close,y_month_total_return_close
2734,000001.XSHE,平安银行,1991-04-03,12417,2734,10.36,10.36,10.39,10.31,74132714.0,767424131.4,0.3512,2187.047,2187.0079,4.9138,0.5147,0.000966183574879,-0.0207939508506617,-0.0469181232750689,0.0087633885102238,0.1693002257336342,0.1941309255079006,0.0301850048685492,1426071766.91,0.6355000000000001,1,1,1,1,1,1,1,-0.0266789328426861,1,1,1,1,-0.0142721217887726,-0.018939393939394,-0.0207939508506617,-0.0228719641593965,-0.0607434270172257,1426071766.91,0.6355000000000001,2238.472675,0.0111732395377857,0.55,0.5381385069159934,1,1,1,-0.0057388039882135,-0.023493054517704,1,2025-04,2025-04-01,2025-05-06,10.08,-0.027027027027026973
2734,001227.XSHE,兰州银行,2022-01-17,1170,775,2.23,2.23,2.24,2.22,44372146.0,98890330.79,1.0115,132.1402,97.7362,7.0365,0.4499,0.0,0.0,-0.0630252100840336,-0.0132743362831857,-0.0088888888888889,-0.0088888888888889,-0.0132743362831857,112135765.5285,1.13974,1,1,1,1,1,1,1,-0.0630252100840336,1,1,1,1,-0.0132743362831857,-0.0132743362831857,0.0,-0.0062388591800357,-0.0219298245614034,112135765.5285,1.13974,132.93757499999998,0.0054607690259152,0.25,0.8818803735269137,1,1,1,-0.0047410184826265,-0.0178279968614957,1,2025-04,2025-04-01,2025-05-06,2.2,-0.013452914798206206
2734,002142.XSHE,宁波银行,2007-07-19,6466,2734,24.7,24.49,24.82,24.32,23512071.0,575426151.94,0.3451,1689.1985,1668.7364,6.227,0.8108,-0.0093042071197411,0.0434597358329782,0.0652457590256634,0.0884444444444443,0.2105783489866532,0.1601581809194265,0.0431111111111111,800276003.455,0.482665,1,1,1,1,1,1,1,0.0208786428882123,1,1,1,1,-0.0312500000000001,0.0036885245901638,0.0434597358329782,0.0032978963108625,-0.043359375,800276003.455,0.482665,1683.5194299999998,0.0171535586942359,0.6,0.7190346198758121,1,1,1,-0.0227166821994409,-0.000865135988146,1,2025-04,2025-04-01,2025-05-06,23.01,-0.060432829726418835
2734,002807.XSHE,江阴银行,2016-09-02,3133,2080,3.65,3.65,3.7,3.62,69484996.0,253690365.24,2.3369,108.5474,108.3956,5.3293,0.5839,-0.0081521739130435,0.067251461988304,0.0110803324099724,0.1128048780487804,0.200657894736842,0.125,0.0426829268292683,134734419.46999997,1.2865950000000002,1,1,1,1,1,1,1,-0.0526315789473683,1,1,1,1,0.0310734463276836,0.0549132947976878,0.067251461988304,0.0467450530542012,-0.0240641711229947,134734419.46999997,1.2865950000000002,103.80924,0.0129837453829505,0.4,1.882892034848503,1,1,1,0.0396067641282427,0.0503596342193778,1,2025-04,2025-04-01,2025-05-06,3.56,-0.024657534246575352
2734,002839.XSHE,张家港行,2017-01-24,2989,1986,3.85,3.89,3.91,3.84,42811018.0,166190386.1,1.5909,104.618,104.5601,5.569,0.5903,0.0077720207253886,0.0318302387267905,-0.0371287128712871,0.0263852242744062,0.1146131805157593,0.0802292263610313,-0.0052770448548812,101717645.549,0.98506,1,1,1,1,1,1,1,-0.0668316831683167,1,1,1,1,0.0,0.0156657963446475,0.0318302387267905,0.0159310524941236,-0.0126903553299492,101717645.549,0.98506,103.078035,0.0059270148542294,0.35,1.6338402762177762,1,1,1,0.0085333178005591,0.0111121357663376,1,2025-04,2025-04-01,2025-05-06,3.8,-0.02313624678663251
2734,002936.XSHE,郑州银行,2018-09-19,2386,1581,1.91,1.91,1.93,1.9,82817913.0,158605731.32,1.2248,175.4774,129.3238,9.355,0.3948,0.0,-0.0052083333333333,-0.1074766355140187,-0.0103626943005181,-0.0205128205128205,-0.0153846153846154,-0.005181347150259,144875011.502,1.10404,1,1,1,1,1,1,1,-0.1028037383177571,1,1,1,1,-0.0205128205128205,-0.0205128205128205,-0.0052083333333333,-0.0147020892442609,-0.0304568527918781,144875011.502,1.10404,178.06862,0.0073457800808981,0.3,1.0947763156368098,1,1,1,-0.0119795027122613,-0.0250664810911305,1,2025-04,2025-04-01,2025-05-06,1.84,-0.036649214659685736
2734,002948.XSHE,青岛银行,2019-01-16,2267,1504,4.07,4.03,4.1,4.0,40778812.0,164611187.6,1.2699,242.1268,129.47,5.6782,0.645,-0.0146699266503667,0.0075,0.0775401069518717,0.1852941176470588,0.3127035830618894,0.3029315960912053,0.1764705882352941,133086757.627,1.020965,1,1,1,1,1,1,1,0.0695187165775399,1,1,1,1,-0.0335731414868104,-0.0073891625615761,0.0075,-0.0077557552628337,-0.0404761904761904,133086757.627,1.020965,243.960175,0.0097839376229333,0.45,1.2368712750621889,1,1,1,-0.0250398236862512,-0.0119428231398861,1,2025-04,2025-04-01,2025-05-06,4.38,0.08684863523573183
2734,002958.XSHE,青农商行,2019-03-26,2198,1460,3.0,3.01,3.03,2.98,66174253.0,198604862.96,1.2982,172.7797,153.6219,6.3405,0.4902,0.0066889632107021,0.0415224913494809,0.0033333333333331,0.131578947368421,0.17578125,0.12890625,0.0864661654135339,157796652.378,1.05862,1,1,1,1,1,1,1,-0.0366666666666666,1,1,1,1,0.0100671140939596,0.0238095238095237,0.0415224913494809,0.0269532582736267,-0.0098684210526316,157796652.378,1.05862,167.89075499999998,0.0071579813469285,0.35,1.2586126509467668,1,1,1,0.0186004318945188,0.0192558632312137,1,2025-04,2025-04-01,2025-05-06,3.0,-0.0033222591362125353
2734,002966.XSHE,苏州银行,2019-08-02,2069,1372,7.5,7.58,7.62,7.47,39158600.0,295798508.52,0.8504,355.4176,348.9222,7.013,0.6717,0.0093209054593874,0.0397805212620028,-0.0181347150259066,0.069111424541608,0.191823899371069,0.1462264150943395,0.0282087447108603,332268345.754,1.02185,1,1,1,1,1,1,1,-0.0556994818652849,1,1,1,1,-0.0065530799475753,0.0053050397877985,0.0397805212620028,0.0116783450116784,-0.0181347150259066,332268345.754,1.02185,337.368975,0.0087966442286672,0.4,0.8902398085762854,1,1,1,0.0019802378529837,0.0007513792094885,1,2025-04,2025-04-01,2025-05-06,7.46,-0.0158311345646438
2734,600000.XSHG,浦发银行,1999-11-10,9274,2734,10.12,10.05,10.15,9.92,65858762.0,659250549.52,0.2178,3037.9505,3037.9505,6.7127,0.4648,-0.0069169960474306,0.0255102040816326,-0.0009940357852882,0.0490605427974948,0.4757709251101323,0.4390602055800294,0.022964509394572,469238601.8495,0.1538449999999999,1,1,1,1,1,1,1,-0.025844930417495,1,1,1,1,-0.0242718446601941,-0.0271055179090028,0.0255102040816326,-0.0042603784801347,-0.0336538461538461,469238601.8495,0.1538449999999999,3052.3330250000004,0.010269681252054,0.35,1.4049367356427402,1,1,1,-0.015738526859635,-0.0316591784873128,1,2025-04,2025-04-01,2025-05-06,10.84,0.07860696517412924
2734,600015.XSHG,华夏银行,2003-09-12,7872,2734,7.4,7.43,7.49,7.35,41561730.0,308137574.99,0.2563,1246.1389,1204.8196,4.5026,0.3443,0.0,0.0926470588235293,-0.0013440860215054,0.1189759036144577,0.2832469775474957,0.1744386873920551,0.0240963855421687,353660254.1855,0.30629,1,1,1,1,1,1,1,-0.0860215053763441,1,1,1,1,0.0206043956043955,0.0276625172890732,0.0926470588235293,0.0439058658236739,-0.0080106809078772,353660254.1855,0.30629,1193.77878,0.0141842291871757,0.35,0.8712813253489812,1,1,1,0.0291377134049546,0.0231088567107632,1,2025-04,2025-04-01,2025-05-06,6.83,-0.08075370121130543
2734,600016.XSHG,民生银行,2000-12-19,8869,2734,3.73,3.78,3.81,3.73,239996777.0,904858132.36,0.6476,1729.4055,1400.7539,5.3549,0.3157,0.0134048257372654,-0.0478589420654912,-0.0357142857142857,0.0769230769230768,0.0677966101694915,0.1214689265536723,0.1310541310541311,669391224.27,0.4623899999999999,1,1,1,1,1,1,1,0.0127551020408163,1,1,1,1,-0.0307692307692307,-0.0478589420654912,-0.0478589420654912,-0.0347293156281919,-0.0643564356435644,669391224.27,0.4623899999999999,1792.2333000000003,0.0097805540298226,0.55,1.351762765260012,1,1,1,-0.0222359129686716,-0.0524126026438012,1,2025-04,2025-04-01,2025-05-06,3.8,0.005291005291005346
2734,600036.XSHG,招商银行,2002-04-09,8393,2734,40.44,40.06,40.45,39.95,41669385.0,1671945742.95,0.1887,10811.7478,8843.6285,7.286,1.0341,-0.0096415327564894,0.0256016385048643,0.0897714907508162,0.2033643736857915,0.3963053328685952,0.3614499825723249,0.1733253229197957,2732802444.6455,0.30137,1,1,1,1,1,1,1,0.0625680087051143,1,1,1,1,-0.0491336339900309,-0.0502607871028922,0.0256016385048643,-0.0257426705740724,-0.0701021355617455,2732802444.6455,0.30137,11098.245255,0.0175018583468462,0.35,0.6118062965824395,1,1,1,-0.0406003161894717,-0.0548144476812022,1,2025-04,2025-04-01,2025-05-06,38.66,-0.03494757863205211
2734,600908.XSHG,无锡银行,2016-09-23,3112,2067,5.43,5.41,5.46,5.38,21912997.0,118675754.21,1.0399,125.0969,113.9608,5.5546,0.589,-0.0036832412523019,0.0093283582089551,-0.0441696113074204,0.0,0.1461864406779662,0.1355932203389831,-0.0092421441774491,85026276.624,0.7418899999999999,1,1,1,1,1,1,1,-0.0530035335689045,1,1,1,1,-0.0199275362318839,-0.0073394495412844,0.0093283582089551,-0.0036832412523021,-0.0216998191681736,85026276.624,0.7418899999999999,125.612615,0.0059050995213322,0.5,1.3957538648293804,1,1,1,-0.0113942184313247,-0.0118931101195943,1,2025-04,2025-04-01,2025-05-06,5.26,-0.027726432532347522
2734,600919.XSHG,江苏银行,2016-08-02,3164,2103,9.05,9.12,9.13,8.99,112979538.0,1024932745.14,0.5863,1758.0569,1758.0569,5.521,0.7533,0.0077348066298341,0.0305084745762711,0.0178571428571425,0.220883534136546,0.3179190751445087,0.2789017341040463,0.1847389558232932,975610936.789,0.5654399999999999,1,1,1,1,1,1,1,-0.0122767857142858,1,1,1,1,0.0,0.0247191011235954,0.0305084745762711,0.0184823273214584,-0.00218818380744,975610936.789,0.5654399999999999,1725.666795,0.0093524041622454,0.45,1.0505547923779242,1,1,1,0.0085333178005591,0.0201654405452854,1,2025-04,2025-04-01,2025-05-06,9.53,0.04495614035087714
2734,600926.XSHG,杭州银行,2016-10-27,3078,2048,13.63,13.78,13.8,13.61,34241257.0,470307354.86,0.5828,883.2573,809.6612,5.2008,0.8098,0.0110051357300071,0.002181818181818,-0.0036153289949385,0.1148867313915857,0.3697813121272364,0.3667992047713717,0.1124595469255664,524912799.1065,0.644285,1,1,1,1,1,1,1,-0.0057845263919016,1,1,1,1,-0.0086330935251799,-0.0064888248017302,0.002181818181818,-0.0053414176411147,-0.0192170818505339,524912799.1065,0.644285,887.915625,0.0062568710630411,0.55,0.8959723513325476,1,1,1,-9.977572462077644e-05,-0.0110424853800402,1,2025-04,2025-04-01,2025-05-06,13.83,0.0036284470246734646
2734,600928.XSHG,西安银行,2019-03-01,2223,1477,3.42,3.45,3.48,3.41,20330776.0,70013933.4,0.4488,156.8889,156.1444,6.3162,0.4807,0.0058309037900874,0.0207100591715976,-0.0416666666666666,0.032934131736527,0.0391566265060241,0.0180722891566265,0.0119760479041917,55903255.806,0.360045,1,1,1,1,1,1,1,-0.0611111111111111,1,1,1,1,-0.0086206896551723,0.0,0.0207100591715976,0.0059775477474852,-0.0142857142857142,55903255.806,0.360045,155.977775,0.005188647961664,0.3,1.2524124470132478,1,1,1,-8.737185461321628e-05,-0.0045536605783099,1,2025-04,2025-04-01,2025-05-06,3.37,-0.023188405797101463
2734,601009.XSHG,南京银行,2007-07-19,6466,2734,9.7,9.71,9.79,9.61,30159028.0,292271190.37,0.285,1144.3883,1027.4317,5.6717,0.7214,0.0010309278350517,0.0242616033755274,-0.0260782347041123,0.017819706498952,0.2464698331193839,0.2169448010269576,-0.0062893081761005,294217512.96949995,0.289965,1,1,1,1,1,1,1,-0.0491474423269809,1,1,1,1,-0.0020554984583761,0.0210304942166141,0.0242616033755274,0.0117218025527481,-0.0101936799184505,294217512.96949995,0.289965,1131.10724,0.0061176731906876,0.45,0.9933847493310104,1,1,1,0.006477819342183,0.0164768336383042,1,2025-04,2025-04-01,2025-05-06,9.78,0.00720906282183309
2734,601077.XSHG,渝农商行,2019-10-29,1981,1316,5.68,5.66,5.71,5.6,34727690.0,196008174.0,0.3682,685.9628,533.7971,5.9583,0.5457,-0.0070175438596491,0.0659133709981167,0.0559701492537312,0.1816283924843424,0.418546365914787,0.3308270676691727,0.1085594989561586,332679897.951,0.65034,1,1,1,1,1,1,1,-0.0093283582089553,1,1,1,1,0.0,0.0579439252336448,0.0659133709981167,0.0413025480636555,-0.0139372822299651,332679897.951,0.65034,658.762785,0.0143861586159053,0.3,0.5891794941841355,1,1,1,0.0085333178005591,0.0533902646553349,1,2025-04,2025-04-01,2025-05-06,6.26,0.10600706713780905
2734,601128.XSHG,常熟银行,2016-09-30,3105,2062,5.38,5.42,5.46,5.37,41855785.0,226591127.07,1.0714,211.6519,211.6519,5.5504,0.7578,0.0074349442379182,0.0168855534709193,-0.0573913043478261,0.0093109869646181,0.0883534136546184,0.0702811244979919,-0.0074487895716945,273486363.0575,1.28272,1,1,1,1,1,1,1,-0.0730434782608695,1,1,1,1,-0.0424028268551237,-0.010948905109489,0.0168855534709193,-0.009593421653723,-0.0424028268551237,273486363.0575,1.28272,213.8227,0.0112592966624893,0.4,0.8285280645688342,1,1,1,-0.0338695090545645,-0.015502565687799,1,2025-04,2025-04-01,2025-05-06,5.6,0.03321033210332103
2734,601166.XSHG,兴业银行,2007-02-05,6630,2734,19.49,19.2,19.51,19.1,67872666.0,1305557996.41,0.2951,4416.6179,4416.6179,5.7206,0.5789,-0.0158892875448488,0.0212765957446807,0.0983981693363844,0.1594202898550725,0.4512471655328798,0.4210128495842782,0.1352657004830919,1228506540.151,0.2741099999999999,1,1,1,1,1,1,1,0.0755148741418765,1,1,1,1,-0.0238942552109813,-0.0263691683569979,0.0212765957446807,-0.0141206675224647,-0.0541871921182266,1228506540.151,0.2741099999999999,4479.356315,0.0128354508104895,0.4,1.0627196142151016,1,1,1,-0.0153609374104221,-0.0309228289353079,1,2025-04,2025-04-01,2025-05-06,18.72,-0.025000000000000022
2734,601169.XSHG,北京银行,2007-09-19,6404,2734,5.87,5.87,5.94,5.81,104266803.0,611848673.94,0.4795,1277.0363,1277.0363,4.91,0.4803,0.0,0.0334507042253522,0.0017064846416381,0.1013133208255159,0.1442495126705654,0.1072124756335282,0.0656660412757972,459117173.7925,0.3642999999999999,1,1,1,1,1,1,1,-0.0307167235494881,1,1,1,1,-0.0084459459459459,0.0085910652920961,0.0334507042253522,0.0118945009481123,-0.0117845117845117,459117173.7925,0.3642999999999999,1261.601895,0.0094800201904167,0.45,1.3326634438129898,1,1,1,8.737185461321628e-05,0.0040374047137862,1,2025-04,2025-04-01,2025-05-06,5.79,-0.013628620102214661
2734,601187.XSHG,厦门银行,2020-10-27,1617,1075,5.65,5.65,5.69,5.59,13707631.0,77283975.92,1.0232,155.7085,75.7587,6.0026,0.4921,0.0,0.0741444866920153,0.0272727272727273,0.2046908315565032,0.2124463519313304,0.1287553648068669,0.1215351812366736,83202052.4585,1.13134,1,1,1,1,1,1,1,-0.0436363636363636,1,1,1,1,0.0017730496453902,0.0291438979963569,0.0741444866920153,0.0291438979963569,-0.0156794425087107,83202052.4585,1.13134,151.14285,0.0075661077223024,0.25,0.9288710270524656,1,1,1,0.0103063674459494,0.024590237418047,1,2025-04,2025-04-01,2025-05-06,5.53,-0.0212389380530974
2734,601229.XSHG,上海银行,2016-11-16,3058,2034,9.12,9.24,9.25,9.04,52558384.0,481922991.69,0.3428,1416.4074,1416.4074,6.0119,0.6047,0.0120481927710842,0.0620689655172415,0.1,0.4000000000000001,0.6153846153846154,0.5209790209790208,0.3181818181818181,393247462.9455,0.292555,1,1,1,1,1,1,1,0.0357142857142855,1,1,1,1,0.0572082379862699,0.0706836616454229,0.0620689655172415,0.0546741239584522,-0.001081081081081,393247462.9455,0.292555,1343.171865,0.0112485130034741,0.4,1.2254954884649554,1,1,1,0.0657415557868291,0.0661300010671129,1,2025-04,2025-04-01,2025-05-06,9.58,0.03679653679653683
2734,601288.XSHG,农业银行,2010-07-15,5374,2734,4.89,4.85,4.9,4.82,507001755.0,2458033237.18,0.1502,17954.1296,16377.228,6.3648,0.693,-0.0102040816326531,0.0104166666666667,-0.0122199592668025,0.1175115207373271,0.2967914438502672,0.2834224598930479,0.1059907834101383,2079763290.586,0.12729,1,1,1,1,1,1,1,-0.0224032586558045,1,1,1,1,-0.0081799591002045,0.0020661157024792,0.0104166666666667,0.0018591200165254,-0.0142276422764228,2079763290.586,0.12729,17920.88123,0.0087217287541948,0.5,1.1818812498067592,1,1,1,0.0003533587003546,-0.0024875448758306,1,2025-04,2025-04-01,2025-05-06,5.09,0.04948453608247427
2734,601328.XSHG,交通银行,2007-05-15,6531,2734,7.06,7.06,7.14,7.0,146382094.0,1032521031.35,0.3554,5502.868,2908.489,5.88,0.5676,-0.0056338028169014,0.0382352941176469,-0.0153417015341702,0.0490341753343237,0.2278260869565216,0.1826086956521739,0.0104011887072807,1022078440.0135,0.35756,1,1,1,1,1,1,1,-0.0516039051603904,1,1,1,1,-0.004231311706629,0.0261627906976744,0.0382352941176469,0.0183916336098088,-0.0153417015341702,1022078440.0135,0.35756,5402.98468,0.0111455116145158,0.45,1.0102170155710966,1,1,1,0.0043020060939301,0.0216091301193644,1,2025-04,2025-04-01,2025-05-06,7.25,0.026912181303116123
2734,601398.XSHG,工商银行,2006-10-27,6731,2734,6.46,6.4,6.49,6.38,455326362.0,2917602553.05,0.1589,24235.6255,18333.6305,6.6242,0.6648,-0.0123456790123457,0.0031347962382446,0.0031347962382446,0.1552346570397111,0.3704496788008566,0.3661670235546039,0.151624548736462,2175962870.598,0.11852,1,1,1,1,1,1,1,0.0,1,1,1,1,-0.0077519379844961,0.0,0.0031347962382446,-0.0014821748966377,-0.0199081163859111,2175962870.598,0.11852,24278.394245,0.0073192986039463,0.45,1.3408328756309074,1,1,1,0.000781379816063,-0.0045536605783099,1,2025-04,2025-04-01,2025-05-06,6.57,0.026562500000000044
2734,601528.XSHG,瑞丰银行,2021-06-25,1376,913,4.9,4.88,4.95,4.86,25103485.0,122809391.4,1.3592,103.7983,90.2179,5.4014,0.5472,-0.0040816326530612,0.0124481327800829,-0.0861423220973782,0.0539956803455723,0.0917225950782998,0.0782997762863535,0.0410367170626351,86672523.94099998,0.9511650000000008,1,1,1,1,1,1,1,-0.0973782771535579,1,1,1,1,-0.0336633663366336,-0.0121457489878543,0.0124481327800829,-0.0114453560214726,-0.0393700787401575,86672523.94099998,0.9511650000000008,104.89714999999998,0.0071298491965841,0.4,1.4169356771426114,1,1,1,-0.0251300485360745,-0.0166994095661643,1,2025-04,2025-04-01,2025-05-06,4.77,-0.02254098360655743
2734,601577.XSHG,长沙银行,2018-09-26,2379,1577,8.59,8.58,8.67,8.51,20404918.0,174816911.0,0.4761,367.9722,367.8926,4.6114,0.5478,-0.0034843205574912,0.0566502463054188,0.0374848851269649,0.1673469387755102,0.2152974504249292,0.1501416430594899,0.1047619047619046,180169145.8955,0.5027900000000001,1,1,1,1,1,1,1,-0.0181378476420798,1,1,1,1,0.0,0.0362318840579711,0.0566502463054188,0.02545715310147,-0.0126582278481012,180169145.8955,0.5027900000000001,358.682375,0.0091331820632853,0.4,0.9702932770819463,1,1,1,0.0085333178005591,0.0316782234796612,1,2025-04,2025-04-01,2025-05-06,8.44,-0.01631701631701643
2734,601658.XSHG,邮储银行,2019-12-10,1939,1286,4.98,4.94,5.0,4.93,309588143.0,1533349613.48,0.4417,5116.7115,3463.5156,5.9167,0.6167,-0.0100200400801603,-0.0178926441351888,-0.0518234165067177,0.048832271762208,0.1761904761904762,0.1976190476190475,0.0679405520169851,1060346830.6945,0.298685,1,1,1,1,1,1,1,-0.0345489443378118,1,1,1,1,-0.0407766990291261,-0.0370370370370369,-0.0178926441351888,-0.0281329923273656,-0.0572519083969464,1060346830.6945,0.298685,5263.965735,0.0094212484208096,0.5,1.4460830825284736,1,1,1,-0.032243381228567,-0.0415906976153469,1,2025-04,2025-04-01,2025-05-06,5.01,0.014170040485829816
2734,601665.XSHG,齐鲁银行,2021-06-18,1383,918,5.82,5.8,5.87,5.74,27472267.0,159243008.04,0.5451,292.5174,292.5174,5.8664,0.7315,-0.0017211703958691,-0.0034364261168385,0.1132437619961612,0.2888888888888887,0.4609571788413096,0.4659949622166246,0.2933333333333334,206882541.727,0.7010550000000008,1,1,1,1,1,1,1,0.1170825335892515,1,1,1,1,-0.0102389078498293,0.0086956521739129,-0.0034364261168385,-0.009393680614859,-0.0584415584415585,206882541.727,0.7010550000000008,295.1283,0.0140234525809968,0.5,0.7697266608901943,1,1,1,-0.0017055900492702,0.004141991595603,1,2025-04,2025-04-01,2025-05-06,5.89,0.01551724137931032
2734,601818.XSHG,光大银行,2010-08-18,5340,2734,3.59,3.56,3.61,3.52,227859348.0,809112378.32,0.4674,2209.7996,1735.6149,5.2998,0.4577,-0.011111111111111,-0.0055865921787709,0.0056497175141243,0.1090342679127727,0.3136531365313653,0.3210332103321034,0.1152647975077882,479748405.235,0.27104,1,1,1,1,1,1,1,0.0112994350282487,1,1,1,1,-0.0299727520435967,-0.0299727520435967,-0.0055865921787709,-0.0217092607859302,-0.0481283422459893,479748405.235,0.27104,2258.249765,0.0104291093335925,0.4,1.686534795094659,1,1,1,-0.0214394342430375,-0.0345264126219067,1,2025-04,2025-04-01,2025-05-06,3.59,0.008426966292134797
2734,601825.XSHG,沪农商行,2021-08-19,1321,874,7.96,8.06,8.08,7.87,23187310.0,185541034.0,0.2374,814.9556,787.2513,6.6655,0.6815,0.0125628140703517,0.0535947712418301,-0.0061652281134401,0.1905465288035452,0.3344370860927153,0.2665562913907284,0.1299852289512557,146690093.293,0.1936399999999999,1,1,1,1,1,1,1,-0.0567200986436496,1,1,1,1,0.0359897172236505,0.0535947712418301,0.0535947712418301,0.0383252818035426,-0.0024752475247524,146690093.293,0.1936399999999999,784.672,0.0090315429794787,0.4,1.264850473776704,1,1,1,0.0445230350242096,0.0490411106635201,1,2025-04,2025-04-01,2025-05-06,8.0,-0.007444168734491385
2734,601838.XSHG,成都银行,2018-01-31,2617,1736,16.38,16.41,16.52,16.3,15082745.0,247214370.74,0.3402,729.0109,727.742,5.6675,0.913,0.000609756097561,0.0676642810670138,0.0205223880597016,0.1621813031161474,0.3201930812550282,0.236524537409493,0.088526912181303,343507010.2055,0.4810900000000003,1,1,1,1,1,1,1,-0.0441542288557212,1,1,1,1,-0.004247572815534,0.0179900744416872,0.0676642810670138,0.0168546288263726,-0.0226325193567599,343507010.2055,0.4810900000000003,716.7830000000001,0.0106056448711873,0.45,0.7196778039321707,1,1,1,0.0042857449850251,0.0134364138633772,1,2025-04,2025-04-01,2025-05-06,16.14,-0.01645338208409508
2734,601860.XSHG,紫金银行,2019-01-03,2280,1513,2.61,2.64,2.65,2.61,46196136.0,121753010.81,1.232,102.1414,99.0887,6.3016,0.5299,0.0076335877862594,0.0272373540856032,-0.025830258302583,0.0434782608695654,0.1330472103004292,0.1030042918454934,0.0158102766798418,119687441.007,1.219035,1,1,1,1,1,1,1,-0.0516605166051661,1,1,1,1,-0.0075187969924812,0.0038022813688214,0.0272373540856032,0.011106855610877,-0.0185873605947954,119687441.007,1.219035,100.951605,0.0080751784918781,0.4,1.0172580329700525,1,1,1,0.0010145208080779,-0.0007513792094885,1,2025-04,2025-04-01,2025-05-06,2.56,-0.030303030303030276
2734,601916.XSHG,浙商银行,2019-11-26,1953,1296,2.81,2.8,2.83,2.78,198258715.0,555181832.91,0.8802,804.7138,631.252,5.2991,0.4627,-0.00355871886121,0.0256410256410255,-0.0070921985815602,0.0526315789473683,0.0294117647058822,0.0036764705882352,0.026315789473684,364462126.3545,0.5799350000000001,1,1,1,1,1,1,1,-0.0319148936170212,1,1,1,1,-0.0106007067137809,0.0071942446043165,0.0256410256410255,0.0064701653486698,-0.020979020979021,364462126.3545,0.5799350000000001,798.808945,0.0046045007247122,0.35,1.5232908792558415,1,1,1,-0.0020673889132218,0.0026405840260065,1,2025-04,2025-04-01,2025-05-06,2.85,0.017857142857143016
2734,601939.XSHG,建设银行,2007-09-25,6398,2734,8.39,8.3,8.44,8.26,155119349.0,1289928013.76,1.5477,21675.9517,831.7701,6.4593,0.6855,-0.0177514792899406,0.0259579728059333,0.0121951219512197,0.1592178770949721,0.3452188006482983,0.3111831442463533,0.1298882681564246,797943254.562,0.970515,1,1,1,1,1,1,1,-0.0134146341463413,1,1,1,1,0.0024154589371983,0.0196560196560195,0.0259579728059333,0.0133691471827117,-0.0200708382526564,797943254.562,0.970515,21389.689195000003,0.0119491453428702,0.5,1.616566098385099,1,1,1,0.0109487767377574,0.0151023590777096,1,2025-04,2025-04-01,2025-05-06,8.66,0.04337349397590362
2734,601963.XSHG,重庆银行,2021-02-05,1516,1003,9.35,9.16,9.39,9.09,13625206.0,124986118.03,0.6979,330.4322,178.7302,6.4572,0.6235,-0.0203208556149732,0.099639855942377,0.0361990950226245,0.2669432918395573,0.3795180722891567,0.2545180722891567,0.152143845089903,102845522.879,0.5936250000000001,1,1,1,1,1,1,1,-0.0576923076923077,1,1,1,1,-0.013993541442411,0.0776470588235294,0.099639855942377,0.0445293346256912,-0.0306878306878306,102845522.879,0.5936250000000001,316.48175000000003,0.0133988736723003,0.4,1.215280106816598,1,1,1,-0.0054602236418518,0.0730933982452194,1,2025-04,2025-04-01,2025-05-06,10.07,0.09934497816593879
2734,601988.XSHG,中国银行,2006-07-05,6845,2734,5.38,5.3,5.41,5.28,220782397.0,1177210537.57,0.1006,16250.2061,11634.2564,6.8324,0.6752,-0.0148698884758364,0.0251450676982591,0.0291262135922329,0.159737417943107,0.3184079601990051,0.2860696517412937,0.1312910284463895,932377582.4865,0.08142,1,1,1,1,1,1,1,0.003883495145631,1,1,1,1,0.0076045627376426,0.0271317829457364,0.0251450676982591,0.016396586441653,-0.022140221402214,932377582.4865,0.08142,15979.369314999998,0.0092631386004473,0.4,1.262589920309506,1,1,1,0.0161378805382018,0.0225781223674265,1,2025-04,2025-04-01,2025-05-06,5.38,0.015094339622641506
2734,601997.XSHG,贵阳银行,2016-08-16,3150,2093,5.32,5.32,5.37,5.3,39624440.0,211200683.1,0.9806,214.9844,214.9844,4.0781,0.3586,-0.0018761726078798,0.0211132437619963,-0.0309653916211293,0.0310077519379845,0.1343283582089551,0.1108742004264391,0.0096899224806201,168776339.897,0.78722,1,1,1,1,1,1,1,-0.0510018214936248,1,1,1,1,-0.0093109869646181,-0.0037453183520598,0.0211132437619963,0.0024495948746938,-0.0148148148148148,168776339.897,0.78722,214.38116,0.0057236000437283,0.45,1.2513642802592502,1,1,1,-0.000777669164059,-0.0082989789303697,1,2025-04,2025-04-01,2025-05-06,5.21,-0.020676691729323404
