schedule,rebalance_date,next_rebalance_date,hold_count,turnover_ratio,period_return,selected_codes
weekly,2020-04-13,2020-04-20,5,0.4,0.004990157226705349,"600036.XSHG,600926.XSHG,601328.XSHG,601229.XSHG,600000.XSHG"
weekly,2020-04-20,2020-04-27,5,0.8,0.01134939451831658,"002958.XSHE,600036.XSHG,601009.XSHG,601939.XSHG,601398.XSHG"
weekly,2020-04-27,2020-05-06,5,0.8,0.007757800362813349,"600016.XSHG,601398.XSHG,601328.XSHG,000001.XSHE,601988.XSHG"
weekly,2020-05-06,2020-05-11,5,0.8,0.007902103875146383,"002142.XSHE,002958.XSHE,601838.XSHG,000001.XSHE,601997.XSHG"
weekly,2020-05-11,2020-05-18,5,0.8,-0.02283983920764667,"601988.XSHG,600015.XSHG,600016.XSHG,000001.XSHE,600036.XSHG"
weekly,2020-05-18,2020-05-25,5,0.4,-0.011511697543131905,"600015.XSHG,002958.XSHE,601988.XSHG,600016.XSHG,600919.XSHG"
weekly,2020-05-25,2020-06-01,5,0.8,0.037366901623203795,"002958.XSHE,601169.XSHG,000001.XSHE,601997.XSHG,002142.XSHE"
weekly,2020-06-01,2020-06-08,5,1.0,-0.006538646277279736,"601818.XSHG,601229.XSHG,600919.XSHG,600926.XSHG,601009.XSHG"
weekly,2020-06-08,2020-06-15,5,0.6,0.0003496326208497935,"601009.XSHG,002958.XSHE,601997.XSHG,601229.XSHG,601838.XSHG"
weekly,2020-06-15,2020-06-22,5,0.8,0.008105551377035702,"601818.XSHG,601009.XSHG,600919.XSHG,601577.XSHG,000001.XSHE"
weekly,2020-06-22,2020-06-29,5,1.0,-0.0006224582183132598,"600926.XSHG,601229.XSHG,600000.XSHG,601988.XSHG,600016.XSHG"
weekly,2020-06-29,2020-07-06,5,0.6,0.21336585075057438,"601838.XSHG,601169.XSHG,601229.XSHG,002958.XSHE,600926.XSHG"
weekly,2020-07-06,2020-07-13,5,0.8,-0.016116702060266986,"002958.XSHE,002142.XSHE,600036.XSHG,601398.XSHG,601288.XSHG"
weekly,2020-07-13,2020-07-20,5,1.0,-0.019603298472917485,"601998.XSHG,000001.XSHE,601997.XSHG,601169.XSHG,601838.XSHG"
weekly,2020-07-20,2020-07-27,5,0.6,-0.04511600997777574,"601998.XSHG,601988.XSHG,601169.XSHG,601939.XSHG,600919.XSHG"
weekly,2020-07-27,2020-08-03,5,0.4,0.018513113803113733,"601998.XSHG,601169.XSHG,601229.XSHG,601997.XSHG,600919.XSHG"
weekly,2020-08-03,2020-08-10,5,0.4,0.004299790120126379,"601229.XSHG,601169.XSHG,002958.XSHE,601009.XSHG,600919.XSHG"
weekly,2020-08-10,2020-08-17,5,0.6,0.0527069366927392,"601577.XSHG,002958.XSHE,601939.XSHG,601398.XSHG,601169.XSHG"
weekly,2020-08-17,2020-08-24,5,0.8,-0.0544804225685084,"601838.XSHG,600036.XSHG,002958.XSHE,002142.XSHE,600000.XSHG"
weekly,2020-08-24,2020-08-31,5,0.8,-0.014199566701024558,"601398.XSHG,601939.XSHG,002958.XSHE,601288.XSHG,002966.XSHE"
weekly,2020-08-31,2020-09-07,5,0.6,-0.024193437743924885,"002958.XSHE,601577.XSHG,601838.XSHG,002966.XSHE,600919.XSHG"
weekly,2020-09-07,2020-09-14,5,0.4,0.020375525317424325,"601838.XSHG,601577.XSHG,002966.XSHE,601009.XSHG,601997.XSHG"
weekly,2020-09-14,2020-09-21,5,0.8,0.01428774782686264,"601988.XSHG,601577.XSHG,000001.XSHE,601288.XSHG,600016.XSHG"
weekly,2020-09-21,2020-09-28,5,1.0,-0.04333685156262086,"601009.XSHG,002142.XSHE,600919.XSHG,601169.XSHG,601838.XSHG"
weekly,2020-09-28,2020-10-09,5,1.0,0.002875852418191105,"002936.XSHE,601577.XSHG,002958.XSHE,600015.XSHG,601166.XSHG"
weekly,2020-10-09,2020-10-12,5,0.6,0.022610351837182963,"002958.XSHE,002936.XSHE,601229.XSHG,601838.XSHG,002966.XSHE"
weekly,2020-10-12,2020-10-19,5,0.4,0.04188549370136145,"601838.XSHG,600919.XSHG,002936.XSHE,600926.XSHG,002958.XSHE"
weekly,2020-10-19,2020-10-26,5,0.8,-0.011626847752325165,"002966.XSHE,600928.XSHG,002958.XSHE,600036.XSHG,600000.XSHG"
weekly,2020-10-26,2020-11-02,5,0.6,-0.022278394283136473,"600036.XSHG,601939.XSHG,601398.XSHG,601988.XSHG,600928.XSHG"
weekly,2020-11-02,2020-11-09,5,0.6,0.0210639054357749,"601988.XSHG,601818.XSHG,002966.XSHE,601398.XSHG,601166.XSHG"
weekly,2020-11-09,2020-11-16,5,0.6,-0.013917868665215428,"601818.XSHG,600036.XSHG,601997.XSHG,000001.XSHE,601166.XSHG"
weekly,2020-11-16,2020-11-23,5,0.8,0.04646116670142057,"601838.XSHG,601997.XSHG,002966.XSHE,600000.XSHG,601577.XSHG"
weekly,2020-11-23,2020-11-30,5,1.0,-0.00014268468265565826,"600926.XSHG,000001.XSHE,002142.XSHE,600036.XSHG,601229.XSHG"
weekly,2020-11-30,2020-12-07,5,0.19999999999999996,-0.03139219478977764,"002142.XSHE,000001.XSHE,600926.XSHG,601166.XSHG,600036.XSHG"
weekly,2020-12-07,2020-12-14,5,1.0,-0.014630898650611757,"601077.XSHG,600000.XSHG,002958.XSHE,601939.XSHG,601169.XSHG"
weekly,2020-12-14,2020-12-21,5,0.8,-0.01903735362278334,"600926.XSHG,601288.XSHG,600000.XSHG,601818.XSHG,601838.XSHG"
weekly,2020-12-21,2020-12-28,5,0.8,-0.0008516872498776085,"601658.XSHG,002936.XSHE,601988.XSHG,600000.XSHG,601997.XSHG"
